y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,21,0000,Gender,Female,1416,51.4,155
1819,21,0000,Gender,Male,1337,48.6,155
1819,21,0000,Grade Level,PK,189,6.9,155
1819,21,0000,Grade Level,KG,220,8.0,155
1819,21,0000,Grade Level,First,229,8.3,155
1819,21,0000,Grade Level,Second,217,7.9,155
1819,21,0000,Grade Level,Third,188,6.8,155
1819,21,0000,Grade Level,Fourth,204,7.4,155
1819,21,0000,Grade Level,Fifth,187,6.8,155
1819,21,0000,Grade Level,Sixth,194,7.0,155
1819,21,0000,Grade Level,Seventh,190,6.9,155
1819,21,0000,Grade Level,Eighth,202,7.3,155
1819,21,0000,Grade Level,Ninth,196,7.1,155
1819,21,0000,Grade Level,Tenth,203,7.4,155
1819,21,0000,Grade Level,Eleventh,187,6.8,155
1819,21,0000,Grade Level,Twelfth,147,5.3,155
1819,21,0000,Homeless,Homeless,0,0.0,155
1819,21,0000,Migrant,Migrant,26,0.9,155
1819,21,0000,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,155
1819,21,0000,Race/Ethnicity,Asian,0,0.0,155
1819,21,0000,Race/Ethnicity,Black/African American,117,4.2,155
1819,21,0000,Race/Ethnicity,Hispanic,263,9.6,155
1819,21,0000,Race/Ethnicity,Multiracial,108,3.9,155
1819,21,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,155
1819,21,0000,Race/Ethnicity,White,2257,82.0,155
1819,21,0000,Students with Disabilities,Students with Disabilities,529,19.2,155
1819,21,0000,Total,Total Students,2753,100.0,155
1819,21,0021,Economically Disadvantaged,Economically Disadvantaged,428,62.7,37
1819,21,0021,English Language Learners,English Language Learners,0,0.0,37
1819,21,0021,Gender,Female,364,53.3,37
1819,21,0021,Gender,Male,319,46.7,37
1819,21,0021,Grade Level,PK,2,0.3,37
1819,21,0021,Grade Level,Sixth,118,17.3,37
1819,21,0021,Grade Level,Seventh,108,15.8,37
1819,21,0021,Grade Level,Eighth,109,16.0,37
1819,21,0021,Grade Level,Ninth,97,14.2,37
1819,21,0021,Grade Level,Tenth,98,14.3,37
1819,21,0021,Grade Level,Eleventh,86,12.6,37
1819,21,0021,Grade Level,Twelfth,65,9.5,37
1819,21,0021,Homeless,Homeless,0,0.0,37
1819,21,0021,Migrant,Migrant,0,0.0,37
1819,21,0021,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,37
1819,21,0021,Race/Ethnicity,Asian,0,0.0,37
1819,21,0021,Race/Ethnicity,Black/African American,46,6.7,37
1819,21,0021,Race/Ethnicity,Hispanic,53,7.8,37
1819,21,0021,Race/Ethnicity,Multiracial,29,4.2,37
1819,21,0021,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,37
1819,21,0021,Race/Ethnicity,White,552,80.8,37
1819,21,0021,Students with Disabilities,Students with Disabilities,87,12.7,37
1819,21,0021,Total,Total Students,683,100.0,37
1819,21,0031,Economically Disadvantaged,Economically Disadvantaged,420,66.8,44
1819,21,0031,English Language Learners,English Language Learners,10,1.6,44
1819,21,0031,Gender,Female,328,52.1,44
1819,21,0031,Gender,Male,301,47.9,44
1819,21,0031,Grade Level,Sixth,76,12.1,44
1819,21,0031,Grade Level,Seventh,81,12.9,44
1819,21,0031,Grade Level,Eighth,92,14.6,44
1819,21,0031,Grade Level,Ninth,98,15.6,44
1819,21,0031,Grade Level,Tenth,104,16.5,44
1819,21,0031,Grade Level,Eleventh,98,15.6,44
1819,21,0031,Grade Level,Twelfth,80,12.7,44
1819,21,0031,Homeless,Homeless,0,0.0,44
1819,21,0031,Migrant,Migrant,0,0.0,44
1819,21,0031,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,44
1819,21,0031,Race/Ethnicity,Asian,0,0.0,44
1819,21,0031,Race/Ethnicity,Black/African American,0,0.0,44
1819,21,0031,Race/Ethnicity,Hispanic,53,8.4,44
1819,21,0031,Race/Ethnicity,Multiracial,21,3.3,44
1819,21,0031,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,44
1819,21,0031,Race/Ethnicity,White,547,87.0,44
1819,21,0031,Students with Disabilities,Students with Disabilities,100,15.9,44
1819,21,0031,Total,Total Students,629,100.0,44
1819,21,0032,Economically Disadvantaged,Economically Disadvantaged,537,86.1,30
1819,21,0032,English Language Learners,English Language Learners,25,4.0,30
1819,21,0032,Gender,Female,303,48.6,30
1819,21,0032,Gender,Male,321,51.4,30
1819,21,0032,Grade Level,PK,84,13.5,30
1819,21,0032,Grade Level,KG,96,15.4,30
1819,21,0032,Grade Level,First,99,15.9,30
1819,21,0032,Grade Level,Second,85,13.6,30
1819,21,0032,Grade Level,Third,86,13.8,30
1819,21,0032,Grade Level,Fourth,88,14.1,30
1819,21,0032,Grade Level,Fifth,86,13.8,30
1819,21,0032,Homeless,Homeless,0,0.0,30
1819,21,0032,Migrant,Migrant,0,0.0,30
1819,21,0032,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,30
1819,21,0032,Race/Ethnicity,Asian,0,0.0,30
1819,21,0032,Race/Ethnicity,Black/African American,0,0.0,30
1819,21,0032,Race/Ethnicity,Hispanic,75,12.0,30
1819,21,0032,Race/Ethnicity,Multiracial,14,2.2,30
1819,21,0032,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,30
1819,21,0032,Race/Ethnicity,White,529,84.8,30
1819,21,0032,Students with Disabilities,Students with Disabilities,159,25.5,30
1819,21,0032,Total,Total Students,624,100.0,30
1819,21,0041,Economically Disadvantaged,Economically Disadvantaged,721,89.3,44
1819,21,0041,English Language Learners,English Language Learners,26,3.2,44
1819,21,0041,Gender,Female,414,51.3,44
1819,21,0041,Gender,Male,393,48.7,44
1819,21,0041,Grade Level,PK,103,12.8,44
1819,21,0041,Grade Level,KG,124,15.4,44
1819,21,0041,Grade Level,First,130,16.1,44
1819,21,0041,Grade Level,Second,132,16.4,44
1819,21,0041,Grade Level,Third,102,12.6,44
1819,21,0041,Grade Level,Fourth,116,14.4,44
1819,21,0041,Grade Level,Fifth,100,12.4,44
1819,21,0041,Homeless,Homeless,0,0.0,44
1819,21,0041,Migrant,Migrant,0,0.0,44
1819,21,0041,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,44
1819,21,0041,Race/Ethnicity,Asian,0,0.0,44
1819,21,0041,Race/Ethnicity,Black/African American,59,7.3,44
1819,21,0041,Race/Ethnicity,Hispanic,80,9.9,44
1819,21,0041,Race/Ethnicity,Multiracial,43,5.3,44
1819,21,0041,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,44
1819,21,0041,Race/Ethnicity,White,623,77.2,44
1819,21,0041,Students with Disabilities,Students with Disabilities,183,22.7,44
1819,21,0041,Total,Total Students,807,100.0,44
1819,21,7004,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,21,7004,English Language Learners,English Language Learners,0,0.0,.
1819,21,7004,Gender,Female,0,0.0,.
1819,21,7004,Gender,Male,0,0.0,.
1819,21,7004,Grade Level,Seventh,1,0.0,.
1819,21,7004,Grade Level,Eighth,1,0.0,.
1819,21,7004,Grade Level,Ninth,1,0.0,.
1819,21,7004,Grade Level,Tenth,1,0.0,.
1819,21,7004,Grade Level,Eleventh,3,0.0,.
1819,21,7004,Grade Level,Twelfth,2,0.0,.
1819,21,7004,Homeless,Homeless,0,0.0,.
1819,21,7004,Migrant,Migrant,0,0.0,.
1819,21,7004,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,21,7004,Race/Ethnicity,Asian,0,0.0,.
1819,21,7004,Race/Ethnicity,Black/African American,0,0.0,.
1819,21,7004,Race/Ethnicity,Hispanic,0,0.0,.
1819,21,7004,Race/Ethnicity,Multiracial,0,0.0,.
1819,21,7004,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,21,7004,Race/Ethnicity,White,0,0.0,.
1819,21,7004,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,21,7004,Total,Total Students,0,0.0,.
1819,21,7023,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,21,7023,English Language Learners,English Language Learners,0,0.0,.
1819,21,7023,Gender,Female,0,0.0,.
1819,21,7023,Grade Level,Fifth,1,0.0,.
1819,21,7023,Homeless,Homeless,0,0.0,.
1819,21,7023,Migrant,Migrant,0,0.0,.
1819,21,7023,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,21,7023,Race/Ethnicity,Asian,0,0.0,.
1819,21,7023,Race/Ethnicity,Black/African American,0,0.0,.
1819,21,7023,Race/Ethnicity,Hispanic,0,0.0,.
1819,21,7023,Race/Ethnicity,Multiracial,0,0.0,.
1819,21,7023,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,21,7023,Race/Ethnicity,White,0,0.0,.
1819,21,7023,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,21,7023,Total,Total Students,0,0.0,.
