y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,44,0000,Gender,Female,4182,48.7,692
1819,44,0000,Gender,Male,4397,51.3,692
1819,44,0000,Grade Level,PK,434,5.1,692
1819,44,0000,Grade Level,KG,617,7.2,692
1819,44,0000,Grade Level,First,631,7.4,692
1819,44,0000,Grade Level,Second,651,7.6,692
1819,44,0000,Grade Level,Third,622,7.3,692
1819,44,0000,Grade Level,Fourth,630,7.3,692
1819,44,0000,Grade Level,Fifth,656,7.6,692
1819,44,0000,Grade Level,Sixth,679,7.9,692
1819,44,0000,Grade Level,Seventh,615,7.2,692
1819,44,0000,Grade Level,Eighth,628,7.3,692
1819,44,0000,Grade Level,Ninth,656,7.6,692
1819,44,0000,Grade Level,Tenth,614,7.2,692
1819,44,0000,Grade Level,Eleventh,601,7.0,692
1819,44,0000,Grade Level,Twelfth,545,6.4,692
1819,44,0000,Homeless,Homeless,179,2.1,692
1819,44,0000,Migrant,Migrant,0,0.0,692
1819,44,0000,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,692
1819,44,0000,Race/Ethnicity,Asian,118,1.4,692
1819,44,0000,Race/Ethnicity,Black/African American,902,10.5,692
1819,44,0000,Race/Ethnicity,Hispanic,3324,38.7,692
1819,44,0000,Race/Ethnicity,Multiracial,294,3.4,692
1819,44,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,10,0.1,692
1819,44,0000,Race/Ethnicity,White,3923,45.7,692
1819,44,0000,Students with Disabilities,Students with Disabilities,1465,17.1,692
1819,44,0000,Total,Total Students,8579,100.0,692
1819,44,0041,Economically Disadvantaged,Economically Disadvantaged,386,53.5,44
1819,44,0041,English Language Learners,English Language Learners,42,5.8,44
1819,44,0041,Gender,Female,356,49.4,44
1819,44,0041,Gender,Male,365,50.6,44
1819,44,0041,Grade Level,Ninth,193,26.8,44
1819,44,0041,Grade Level,Tenth,177,24.5,44
1819,44,0041,Grade Level,Eleventh,185,25.7,44
1819,44,0041,Grade Level,Twelfth,166,23.0,44
1819,44,0041,Homeless,Homeless,0,0.0,44
1819,44,0041,Migrant,Migrant,0,0.0,44
1819,44,0041,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,44
1819,44,0041,Race/Ethnicity,Asian,0,0.0,44
1819,44,0041,Race/Ethnicity,Black/African American,25,3.5,44
1819,44,0041,Race/Ethnicity,Hispanic,255,35.4,44
1819,44,0041,Race/Ethnicity,Multiracial,10,1.4,44
1819,44,0041,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,44
1819,44,0041,Race/Ethnicity,White,427,59.2,44
1819,44,0041,Students with Disabilities,Students with Disabilities,102,14.1,44
1819,44,0041,Total,Total Students,721,100.0,44
1819,44,0101,Economically Disadvantaged,Economically Disadvantaged,677,53.7,74
1819,44,0101,English Language Learners,English Language Learners,113,9.0,74
1819,44,0101,Gender,Female,617,48.9,74
1819,44,0101,Gender,Male,644,51.1,74
1819,44,0101,Grade Level,Ninth,345,27.4,74
1819,44,0101,Grade Level,Tenth,338,26.8,74
1819,44,0101,Grade Level,Eleventh,304,24.1,74
1819,44,0101,Grade Level,Twelfth,274,21.7,74
1819,44,0101,Homeless,Homeless,21,1.7,74
1819,44,0101,Migrant,Migrant,0,0.0,74
1819,44,0101,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,74
1819,44,0101,Race/Ethnicity,Asian,16,1.3,74
1819,44,0101,Race/Ethnicity,Black/African American,181,14.4,74
1819,44,0101,Race/Ethnicity,Hispanic,428,33.9,74
1819,44,0101,Race/Ethnicity,Multiracial,43,3.4,74
1819,44,0101,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,74
1819,44,0101,Race/Ethnicity,White,590,46.8,74
1819,44,0101,Students with Disabilities,Students with Disabilities,189,15.0,74
1819,44,0101,Total,Total Students,1261,100.0,74
1819,44,0106,Economically Disadvantaged,Economically Disadvantaged,12,85.7,1
1819,44,0106,English Language Learners,English Language Learners,0,0.0,1
1819,44,0106,Gender,Female,13,92.9,1
1819,44,0106,Gender,Male,0,0.0,1
1819,44,0106,Grade Level,Ninth,3,21.4,1
1819,44,0106,Grade Level,Tenth,3,21.4,1
1819,44,0106,Grade Level,Eleventh,1,7.1,1
1819,44,0106,Grade Level,Twelfth,7,50.0,1
1819,44,0106,Homeless,Homeless,0,0.0,1
1819,44,0106,Migrant,Migrant,0,0.0,1
1819,44,0106,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,1
1819,44,0106,Race/Ethnicity,Asian,0,0.0,1
1819,44,0106,Race/Ethnicity,Black/African American,0,0.0,1
1819,44,0106,Race/Ethnicity,Hispanic,0,0.0,1
1819,44,0106,Race/Ethnicity,Multiracial,0,0.0,1
1819,44,0106,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,1
1819,44,0106,Race/Ethnicity,White,0,0.0,1
1819,44,0106,Students with Disabilities,Students with Disabilities,0,0.0,1
1819,44,0106,Total,Total Students,14,100.0,1
1819,44,0111,Economically Disadvantaged,Economically Disadvantaged,803,73.0,107
1819,44,0111,English Language Learners,English Language Learners,125,11.4,107
1819,44,0111,Gender,Female,529,48.1,107
1819,44,0111,Gender,Male,571,51.9,107
1819,44,0111,Grade Level,PK,94,8.5,107
1819,44,0111,Grade Level,KG,58,5.3,107
1819,44,0111,Grade Level,First,68,6.2,107
1819,44,0111,Grade Level,Second,50,4.5,107
1819,44,0111,Grade Level,Third,62,5.6,107
1819,44,0111,Grade Level,Fourth,62,5.6,107
1819,44,0111,Grade Level,Fifth,58,5.3,107
1819,44,0111,Grade Level,Sixth,227,20.6,107
1819,44,0111,Grade Level,Seventh,204,18.5,107
1819,44,0111,Grade Level,Eighth,217,19.7,107
1819,44,0111,Homeless,Homeless,25,2.3,107
1819,44,0111,Migrant,Migrant,0,0.0,107
1819,44,0111,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,107
1819,44,0111,Race/Ethnicity,Asian,20,1.8,107
1819,44,0111,Race/Ethnicity,Black/African American,247,22.5,107
1819,44,0111,Race/Ethnicity,Hispanic,517,47.0,107
1819,44,0111,Race/Ethnicity,Multiracial,50,4.5,107
1819,44,0111,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,107
1819,44,0111,Race/Ethnicity,White,265,24.1,107
1819,44,0111,Students with Disabilities,Students with Disabilities,225,20.5,107
1819,44,0111,Total,Total Students,1100,100.0,107
1819,44,0112,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,44,0112,English Language Learners,English Language Learners,0,0.0,.
1819,44,0112,Gender,Male,0,0.0,.
1819,44,0112,Grade Level,Ninth,1,0.0,.
1819,44,0112,Homeless,Homeless,0,0.0,.
1819,44,0112,Migrant,Migrant,0,0.0,.
1819,44,0112,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,44,0112,Race/Ethnicity,Asian,0,0.0,.
1819,44,0112,Race/Ethnicity,Black/African American,0,0.0,.
1819,44,0112,Race/Ethnicity,Hispanic,0,0.0,.
1819,44,0112,Race/Ethnicity,Multiracial,0,0.0,.
1819,44,0112,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,44,0112,Race/Ethnicity,White,0,0.0,.
1819,44,0112,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,44,0112,Total,Total Students,0,0.0,.
1819,44,0113,Economically Disadvantaged,Economically Disadvantaged,*,*,1
1819,44,0113,English Language Learners,English Language Learners,0,0.0,1
1819,44,0113,Gender,Female,0,0.0,1
1819,44,0113,Gender,Male,0,0.0,1
1819,44,0113,Grade Level,Seventh,1,0.0,1
1819,44,0113,Grade Level,Eighth,2,0.0,1
1819,44,0113,Grade Level,Ninth,1,0.0,1
1819,44,0113,Grade Level,Tenth,1,0.0,1
1819,44,0113,Grade Level,Eleventh,1,0.0,1
1819,44,0113,Grade Level,Twelfth,2,0.0,1
1819,44,0113,Homeless,Homeless,0,0.0,1
1819,44,0113,Migrant,Migrant,0,0.0,1
1819,44,0113,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,1
1819,44,0113,Race/Ethnicity,Asian,0,0.0,1
1819,44,0113,Race/Ethnicity,Black/African American,0,0.0,1
1819,44,0113,Race/Ethnicity,Hispanic,0,0.0,1
1819,44,0113,Race/Ethnicity,Multiracial,0,0.0,1
1819,44,0113,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,1
1819,44,0113,Race/Ethnicity,White,0,0.0,1
1819,44,0113,Students with Disabilities,Students with Disabilities,0,0.0,1
1819,44,0113,Total,Total Students,0,0.0,1
1819,44,0131,Economically Disadvantaged,Economically Disadvantaged,472,74.0,51
1819,44,0131,English Language Learners,English Language Learners,59,9.2,51
1819,44,0131,Gender,Female,293,45.9,51
1819,44,0131,Gender,Male,345,54.1,51
1819,44,0131,Grade Level,Sixth,103,16.1,51
1819,44,0131,Grade Level,Seventh,73,11.4,51
1819,44,0131,Grade Level,Eighth,89,13.9,51
1819,44,0131,Grade Level,Ninth,106,16.6,51
1819,44,0131,Grade Level,Tenth,87,13.6,51
1819,44,0131,Grade Level,Eleventh,95,14.9,51
1819,44,0131,Grade Level,Twelfth,85,13.3,51
1819,44,0131,Homeless,Homeless,25,3.9,51
1819,44,0131,Migrant,Migrant,0,0.0,51
1819,44,0131,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,51
1819,44,0131,Race/Ethnicity,Asian,0,0.0,51
1819,44,0131,Race/Ethnicity,Black/African American,47,7.4,51
1819,44,0131,Race/Ethnicity,Hispanic,314,49.2,51
1819,44,0131,Race/Ethnicity,Multiracial,10,1.6,51
1819,44,0131,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,51
1819,44,0131,Race/Ethnicity,White,257,40.3,51
1819,44,0131,Students with Disabilities,Students with Disabilities,111,17.4,51
1819,44,0131,Total,Total Students,638,100.0,51
1819,44,0161,Economically Disadvantaged,Economically Disadvantaged,351,60.7,51
1819,44,0161,English Language Learners,English Language Learners,123,21.3,51
1819,44,0161,Gender,Female,298,51.6,51
1819,44,0161,Gender,Male,280,48.4,51
1819,44,0161,Grade Level,PK,81,14.0,51
1819,44,0161,Grade Level,KG,89,15.4,51
1819,44,0161,Grade Level,First,88,15.2,51
1819,44,0161,Grade Level,Second,83,14.4,51
1819,44,0161,Grade Level,Third,74,12.8,51
1819,44,0161,Grade Level,Fourth,84,14.5,51
1819,44,0161,Grade Level,Fifth,79,13.7,51
1819,44,0161,Homeless,Homeless,18,3.1,51
1819,44,0161,Migrant,Migrant,0,0.0,51
1819,44,0161,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,51
1819,44,0161,Race/Ethnicity,Asian,21,3.6,51
1819,44,0161,Race/Ethnicity,Black/African American,115,19.9,51
1819,44,0161,Race/Ethnicity,Hispanic,219,37.9,51
1819,44,0161,Race/Ethnicity,Multiracial,23,4.0,51
1819,44,0161,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,51
1819,44,0161,Race/Ethnicity,White,200,34.6,51
1819,44,0161,Students with Disabilities,Students with Disabilities,116,20.1,51
1819,44,0161,Total,Total Students,578,100.0,51
1819,44,0201,Economically Disadvantaged,Economically Disadvantaged,303,49.4,45
1819,44,0201,English Language Learners,English Language Learners,29,4.7,45
1819,44,0201,Gender,Female,289,47.1,45
1819,44,0201,Gender,Male,324,52.9,45
1819,44,0201,Grade Level,PK,34,5.5,45
1819,44,0201,Grade Level,KG,48,7.8,45
1819,44,0201,Grade Level,First,58,9.5,45
1819,44,0201,Grade Level,Second,50,8.2,45
1819,44,0201,Grade Level,Third,64,10.4,45
1819,44,0201,Grade Level,Fourth,64,10.4,45
1819,44,0201,Grade Level,Fifth,69,11.3,45
1819,44,0201,Grade Level,Sixth,82,13.4,45
1819,44,0201,Grade Level,Seventh,72,11.7,45
1819,44,0201,Grade Level,Eighth,72,11.7,45
1819,44,0201,Homeless,Homeless,18,2.9,45
1819,44,0201,Migrant,Migrant,0,0.0,45
1819,44,0201,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,45
1819,44,0201,Race/Ethnicity,Asian,0,0.0,45
1819,44,0201,Race/Ethnicity,Black/African American,12,2.0,45
1819,44,0201,Race/Ethnicity,Hispanic,151,24.6,45
1819,44,0201,Race/Ethnicity,Multiracial,30,4.9,45
1819,44,0201,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,45
1819,44,0201,Race/Ethnicity,White,414,67.5,45
1819,44,0201,Students with Disabilities,Students with Disabilities,124,20.2,45
1819,44,0201,Total,Total Students,613,100.0,45
1819,44,0251,Economically Disadvantaged,Economically Disadvantaged,388,66.9,49
1819,44,0251,English Language Learners,English Language Learners,72,12.4,49
1819,44,0251,Gender,Female,271,46.7,49
1819,44,0251,Gender,Male,309,53.3,49
1819,44,0251,Grade Level,PK,61,10.5,49
1819,44,0251,Grade Level,KG,84,14.5,49
1819,44,0251,Grade Level,First,78,13.4,49
1819,44,0251,Grade Level,Second,98,16.9,49
1819,44,0251,Grade Level,Third,81,14.0,49
1819,44,0251,Grade Level,Fourth,80,13.8,49
1819,44,0251,Grade Level,Fifth,98,16.9,49
1819,44,0251,Homeless,Homeless,12,2.1,49
1819,44,0251,Migrant,Migrant,0,0.0,49
1819,44,0251,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,49
1819,44,0251,Race/Ethnicity,Asian,0,0.0,49
1819,44,0251,Race/Ethnicity,Black/African American,29,5.0,49
1819,44,0251,Race/Ethnicity,Hispanic,305,52.6,49
1819,44,0251,Race/Ethnicity,Multiracial,12,2.1,49
1819,44,0251,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,49
1819,44,0251,Race/Ethnicity,White,229,39.5,49
1819,44,0251,Students with Disabilities,Students with Disabilities,103,17.8,49
1819,44,0251,Total,Total Students,580,100.0,49
1819,44,0291,Economically Disadvantaged,Economically Disadvantaged,580,67.8,70
1819,44,0291,English Language Learners,English Language Learners,54,6.3,70
1819,44,0291,Gender,Female,416,48.6,70
1819,44,0291,Gender,Male,440,51.4,70
1819,44,0291,Grade Level,PK,65,7.6,70
1819,44,0291,Grade Level,KG,73,8.5,70
1819,44,0291,Grade Level,First,83,9.7,70
1819,44,0291,Grade Level,Second,81,9.5,70
1819,44,0291,Grade Level,Third,89,10.4,70
1819,44,0291,Grade Level,Fourth,85,9.9,70
1819,44,0291,Grade Level,Fifth,84,9.8,70
1819,44,0291,Grade Level,Sixth,87,10.2,70
1819,44,0291,Grade Level,Seventh,95,11.1,70
1819,44,0291,Grade Level,Eighth,114,13.3,70
1819,44,0291,Homeless,Homeless,13,1.5,70
1819,44,0291,Migrant,Migrant,0,0.0,70
1819,44,0291,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,70
1819,44,0291,Race/Ethnicity,Asian,0,0.0,70
1819,44,0291,Race/Ethnicity,Black/African American,39,4.6,70
1819,44,0291,Race/Ethnicity,Hispanic,463,54.1,70
1819,44,0291,Race/Ethnicity,Multiracial,15,1.8,70
1819,44,0291,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,70
1819,44,0291,Race/Ethnicity,White,336,39.3,70
1819,44,0291,Students with Disabilities,Students with Disabilities,133,15.5,70
1819,44,0291,Total,Total Students,856,100.0,70
1819,44,0294,Economically Disadvantaged,Economically Disadvantaged,*,*,0
1819,44,0294,English Language Learners,English Language Learners,0,0.0,0
1819,44,0294,Gender,Female,0,0.0,0
1819,44,0294,Grade Level,Eleventh,1,0.0,0
1819,44,0294,Homeless,Homeless,0,0.0,0
1819,44,0294,Migrant,Migrant,0,0.0,0
1819,44,0294,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,0
1819,44,0294,Race/Ethnicity,Asian,0,0.0,0
1819,44,0294,Race/Ethnicity,Black/African American,0,0.0,0
1819,44,0294,Race/Ethnicity,Hispanic,0,0.0,0
1819,44,0294,Race/Ethnicity,Multiracial,0,0.0,0
1819,44,0294,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,0
1819,44,0294,Race/Ethnicity,White,0,0.0,0
1819,44,0294,Students with Disabilities,Students with Disabilities,0,0.0,0
1819,44,0294,Total,Total Students,0,0.0,0
1819,44,0311,Economically Disadvantaged,Economically Disadvantaged,434,76.7,67
1819,44,0311,English Language Learners,English Language Learners,140,24.7,67
1819,44,0311,Gender,Female,269,47.5,67
1819,44,0311,Gender,Male,297,52.5,67
1819,44,0311,Grade Level,PK,77,13.6,67
1819,44,0311,Grade Level,KG,84,14.8,67
1819,44,0311,Grade Level,First,86,15.2,67
1819,44,0311,Grade Level,Second,83,14.7,67
1819,44,0311,Grade Level,Third,74,13.1,67
1819,44,0311,Grade Level,Fourth,81,14.3,67
1819,44,0311,Grade Level,Fifth,81,14.3,67
1819,44,0311,Homeless,Homeless,27,4.8,67
1819,44,0311,Migrant,Migrant,0,0.0,67
1819,44,0311,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,67
1819,44,0311,Race/Ethnicity,Asian,0,0.0,67
1819,44,0311,Race/Ethnicity,Black/African American,167,29.5,67
1819,44,0311,Race/Ethnicity,Hispanic,266,47.0,67
1819,44,0311,Race/Ethnicity,Multiracial,18,3.2,67
1819,44,0311,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,67
1819,44,0311,Race/Ethnicity,White,110,19.4,67
1819,44,0311,Students with Disabilities,Students with Disabilities,142,25.1,67
1819,44,0311,Total,Total Students,566,100.0,67
1819,44,0321,Economically Disadvantaged,Economically Disadvantaged,241,46.3,43
1819,44,0321,English Language Learners,English Language Learners,34,6.5,43
1819,44,0321,Gender,Female,242,46.4,43
1819,44,0321,Gender,Male,279,53.6,43
1819,44,0321,Grade Level,PK,5,1.0,43
1819,44,0321,Grade Level,KG,40,7.7,43
1819,44,0321,Grade Level,First,40,7.7,43
1819,44,0321,Grade Level,Second,66,12.7,43
1819,44,0321,Grade Level,Third,48,9.2,43
1819,44,0321,Grade Level,Fourth,56,10.7,43
1819,44,0321,Grade Level,Fifth,53,10.2,43
1819,44,0321,Grade Level,Sixth,82,15.7,43
1819,44,0321,Grade Level,Seventh,72,13.8,43
1819,44,0321,Grade Level,Eighth,59,11.3,43
1819,44,0321,Homeless,Homeless,0,0.0,43
1819,44,0321,Migrant,Migrant,0,0.0,43
1819,44,0321,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,43
1819,44,0321,Race/Ethnicity,Asian,0,0.0,43
1819,44,0321,Race/Ethnicity,Black/African American,0,0.0,43
1819,44,0321,Race/Ethnicity,Hispanic,160,30.7,43
1819,44,0321,Race/Ethnicity,Multiracial,13,2.5,43
1819,44,0321,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,43
1819,44,0321,Race/Ethnicity,White,340,65.3,43
1819,44,0321,Students with Disabilities,Students with Disabilities,81,15.5,43
1819,44,0321,Total,Total Students,521,100.0,43
1819,44,0341,Economically Disadvantaged,Economically Disadvantaged,50,9.2,38
1819,44,0341,English Language Learners,English Language Learners,34,6.2,38
1819,44,0341,Gender,Female,290,53.2,38
1819,44,0341,Gender,Male,255,46.8,38
1819,44,0341,Grade Level,KG,63,11.6,38
1819,44,0341,Grade Level,First,63,11.6,38
1819,44,0341,Grade Level,Second,65,11.9,38
1819,44,0341,Grade Level,Third,62,11.4,38
1819,44,0341,Grade Level,Fourth,64,11.7,38
1819,44,0341,Grade Level,Fifth,63,11.6,38
1819,44,0341,Grade Level,Sixth,61,11.2,38
1819,44,0341,Grade Level,Seventh,58,10.6,38
1819,44,0341,Grade Level,Eighth,46,8.4,38
1819,44,0341,Homeless,Homeless,0,0.0,38
1819,44,0341,Migrant,Migrant,0,0.0,38
1819,44,0341,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,38
1819,44,0341,Race/Ethnicity,Asian,17,3.1,38
1819,44,0341,Race/Ethnicity,Black/African American,26,4.8,38
1819,44,0341,Race/Ethnicity,Hispanic,113,20.7,38
1819,44,0341,Race/Ethnicity,Multiracial,48,8.8,38
1819,44,0341,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,38
1819,44,0341,Race/Ethnicity,White,337,61.8,38
1819,44,0341,Students with Disabilities,Students with Disabilities,53,9.7,38
1819,44,0341,Total,Total Students,545,100.0,38
1819,44,0351,Economically Disadvantaged,Economically Disadvantaged,40,31.0,8
1819,44,0351,English Language Learners,English Language Learners,0,0.0,8
1819,44,0351,Gender,Female,69,53.5,8
1819,44,0351,Gender,Male,60,46.5,8
1819,44,0351,Grade Level,KG,16,12.4,8
1819,44,0351,Grade Level,First,16,12.4,8
1819,44,0351,Grade Level,Second,17,13.2,8
1819,44,0351,Grade Level,Third,12,9.3,8
1819,44,0351,Grade Level,Fourth,13,10.1,8
1819,44,0351,Grade Level,Fifth,19,14.7,8
1819,44,0351,Grade Level,Sixth,13,10.1,8
1819,44,0351,Grade Level,Seventh,15,11.6,8
1819,44,0351,Grade Level,Eighth,8,6.2,8
1819,44,0351,Homeless,Homeless,0,0.0,8
1819,44,0351,Migrant,Migrant,0,0.0,8
1819,44,0351,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,8
1819,44,0351,Race/Ethnicity,Asian,0,0.0,8
1819,44,0351,Race/Ethnicity,Black/African American,0,0.0,8
1819,44,0351,Race/Ethnicity,Hispanic,16,12.4,8
1819,44,0351,Race/Ethnicity,Multiracial,0,0.0,8
1819,44,0351,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,8
1819,44,0351,Race/Ethnicity,White,95,73.6,8
1819,44,0351,Students with Disabilities,Students with Disabilities,10,7.8,8
1819,44,0351,Total,Total Students,129,100.0,8
1819,44,0371,Economically Disadvantaged,Economically Disadvantaged,73,33.3,16
1819,44,0371,English Language Learners,English Language Learners,0,0.0,16
1819,44,0371,Gender,Female,118,53.9,16
1819,44,0371,Gender,Male,101,46.1,16
1819,44,0371,Grade Level,PK,17,7.8,16
1819,44,0371,Grade Level,KG,24,11.0,16
1819,44,0371,Grade Level,First,23,10.5,16
1819,44,0371,Grade Level,Second,31,14.2,16
1819,44,0371,Grade Level,Third,13,5.9,16
1819,44,0371,Grade Level,Fourth,20,9.1,16
1819,44,0371,Grade Level,Fifth,21,9.6,16
1819,44,0371,Grade Level,Sixth,24,11.0,16
1819,44,0371,Grade Level,Seventh,25,11.4,16
1819,44,0371,Grade Level,Eighth,21,9.6,16
1819,44,0371,Homeless,Homeless,0,0.0,16
1819,44,0371,Migrant,Migrant,0,0.0,16
1819,44,0371,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,16
1819,44,0371,Race/Ethnicity,Asian,0,0.0,16
1819,44,0371,Race/Ethnicity,Black/African American,0,0.0,16
1819,44,0371,Race/Ethnicity,Hispanic,43,19.6,16
1819,44,0371,Race/Ethnicity,Multiracial,0,0.0,16
1819,44,0371,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,16
1819,44,0371,Race/Ethnicity,White,161,73.5,16
1819,44,0371,Students with Disabilities,Students with Disabilities,32,14.6,16
1819,44,0371,Total,Total Students,219,100.0,16
1819,44,0381,Economically Disadvantaged,Economically Disadvantaged,9,9.0,2
1819,44,0381,English Language Learners,English Language Learners,0,0.0,2
1819,44,0381,Gender,Female,49,49.0,2
1819,44,0381,Gender,Male,51,51.0,2
1819,44,0381,Grade Level,KG,16,16.0,2
1819,44,0381,Grade Level,First,14,14.0,2
1819,44,0381,Grade Level,Second,16,16.0,2
1819,44,0381,Grade Level,Third,23,23.0,2
1819,44,0381,Grade Level,Fourth,12,12.0,2
1819,44,0381,Grade Level,Fifth,19,19.0,2
1819,44,0381,Homeless,Homeless,0,0.0,2
1819,44,0381,Migrant,Migrant,0,0.0,2
1819,44,0381,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,2
1819,44,0381,Race/Ethnicity,Asian,0,0.0,2
1819,44,0381,Race/Ethnicity,Black/African American,0,0.0,2
1819,44,0381,Race/Ethnicity,Hispanic,30,30.0,2
1819,44,0381,Race/Ethnicity,Multiracial,0,0.0,2
1819,44,0381,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,2
1819,44,0381,Race/Ethnicity,White,67,67.0,2
1819,44,0381,Students with Disabilities,Students with Disabilities,11,11.0,2
1819,44,0381,Total,Total Students,100,100.0,2
1819,44,0382,Economically Disadvantaged,Economically Disadvantaged,25,62.5,.
1819,44,0382,English Language Learners,English Language Learners,0,0.0,.
1819,44,0382,Gender,Female,17,42.5,.
1819,44,0382,Gender,Male,23,57.5,.
1819,44,0382,Grade Level,Ninth,7,17.5,.
1819,44,0382,Grade Level,Tenth,8,20.0,.
1819,44,0382,Grade Level,Eleventh,14,35.0,.
1819,44,0382,Grade Level,Twelfth,11,27.5,.
1819,44,0382,Homeless,Homeless,0,0.0,.
1819,44,0382,Migrant,Migrant,0,0.0,.
1819,44,0382,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,44,0382,Race/Ethnicity,Asian,0,0.0,.
1819,44,0382,Race/Ethnicity,Black/African American,0,0.0,.
1819,44,0382,Race/Ethnicity,Hispanic,16,40.0,.
1819,44,0382,Race/Ethnicity,Multiracial,0,0.0,.
1819,44,0382,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,44,0382,Race/Ethnicity,White,20,50.0,.
1819,44,0382,Students with Disabilities,Students with Disabilities,12,30.0,.
1819,44,0382,Total,Total Students,40,100.0,.
1819,44,0391,Economically Disadvantaged,Economically Disadvantaged,39,44.3,8
1819,44,0391,English Language Learners,English Language Learners,0,0.0,8
1819,44,0391,Gender,Female,43,48.9,8
1819,44,0391,Gender,Male,45,51.1,8
1819,44,0391,Grade Level,KG,22,25.0,8
1819,44,0391,Grade Level,First,14,15.9,8
