y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,61,0000,Gender,Female,2904,48.7,351
1819,61,0000,Gender,Male,3064,51.3,351
1819,61,0000,Grade Level,PK,179,3.0,351
1819,61,0000,Grade Level,KG,457,7.7,351
1819,61,0000,Grade Level,First,454,7.6,351
1819,61,0000,Grade Level,Second,466,7.8,351
1819,61,0000,Grade Level,Third,459,7.7,351
1819,61,0000,Grade Level,Fourth,465,7.8,351
1819,61,0000,Grade Level,Fifth,476,8.0,351
1819,61,0000,Grade Level,Sixth,490,8.2,351
1819,61,0000,Grade Level,Seventh,451,7.6,351
1819,61,0000,Grade Level,Eighth,431,7.2,351
1819,61,0000,Grade Level,Ninth,442,7.4,351
1819,61,0000,Grade Level,Tenth,436,7.3,351
1819,61,0000,Grade Level,Eleventh,376,6.3,351
1819,61,0000,Grade Level,Twelfth,386,6.5,351
1819,61,0000,Homeless,Homeless,149,2.5,351
1819,61,0000,Migrant,Migrant,116,1.9,351
1819,61,0000,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,351
1819,61,0000,Race/Ethnicity,Asian,39,0.7,351
1819,61,0000,Race/Ethnicity,Black/African American,883,14.8,351
1819,61,0000,Race/Ethnicity,Hispanic,1121,18.8,351
1819,61,0000,Race/Ethnicity,Multiracial,222,3.7,351
1819,61,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,351
1819,61,0000,Race/Ethnicity,White,3695,61.9,351
1819,61,0000,Students with Disabilities,Students with Disabilities,874,14.6,351
1819,61,0000,Total,Total Students,5968,100.0,351
1819,61,0010,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,61,0010,English Language Learners,English Language Learners,0,0.0,.
1819,61,0010,Gender,Female,0,0.0,.
1819,61,0010,Gender,Male,0,0.0,.
1819,61,0010,Grade Level,KG,1,0.0,.
1819,61,0010,Grade Level,First,1,0.0,.
1819,61,0010,Grade Level,Third,1,0.0,.
1819,61,0010,Homeless,Homeless,0,0.0,.
1819,61,0010,Migrant,Migrant,0,0.0,.
1819,61,0010,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,61,0010,Race/Ethnicity,Asian,0,0.0,.
1819,61,0010,Race/Ethnicity,Black/African American,0,0.0,.
1819,61,0010,Race/Ethnicity,Hispanic,0,0.0,.
1819,61,0010,Race/Ethnicity,Multiracial,0,0.0,.
1819,61,0010,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,61,0010,Race/Ethnicity,White,0,0.0,.
1819,61,0010,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,61,0010,Total,Total Students,0,0.0,.
1819,61,0011,Economically Disadvantaged,Economically Disadvantaged,829,100.0,47
1819,61,0011,English Language Learners,English Language Learners,87,10.5,47
1819,61,0011,Gender,Female,386,46.6,47
1819,61,0011,Gender,Male,443,53.4,47
1819,61,0011,Grade Level,PK,137,16.5,47
1819,61,0011,Grade Level,KG,348,42.0,47
1819,61,0011,Grade Level,First,344,41.5,47
1819,61,0011,Homeless,Homeless,21,2.5,47
1819,61,0011,Migrant,Migrant,19,2.3,47
1819,61,0011,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,47
1819,61,0011,Race/Ethnicity,Asian,17,2.1,47
1819,61,0011,Race/Ethnicity,Black/African American,141,17.0,47
1819,61,0011,Race/Ethnicity,Hispanic,182,22.0,47
1819,61,0011,Race/Ethnicity,Multiracial,43,5.2,47
1819,61,0011,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,47
1819,61,0011,Race/Ethnicity,White,446,53.8,47
1819,61,0011,Students with Disabilities,Students with Disabilities,146,17.6,47
1819,61,0011,Total,Total Students,829,100.0,47
1819,61,0012,Economically Disadvantaged,Economically Disadvantaged,*,*,18
1819,61,0012,English Language Learners,English Language Learners,0,0.0,18
1819,61,0012,Gender,Male,0,0.0,18
1819,61,0012,Grade Level,Ninth,1,0.0,18
1819,61,0012,Grade Level,Tenth,1,0.0,18
1819,61,0012,Grade Level,Twelfth,5,0.0,18
1819,61,0012,Homeless,Homeless,0,0.0,18
1819,61,0012,Migrant,Migrant,0,0.0,18
1819,61,0012,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,18
1819,61,0012,Race/Ethnicity,Asian,0,0.0,18
1819,61,0012,Race/Ethnicity,Black/African American,0,0.0,18
1819,61,0012,Race/Ethnicity,Hispanic,0,0.0,18
1819,61,0012,Race/Ethnicity,Multiracial,0,0.0,18
1819,61,0012,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,18
1819,61,0012,Race/Ethnicity,White,0,0.0,18
1819,61,0012,Students with Disabilities,Students with Disabilities,0,0.0,18
1819,61,0012,Total,Total Students,0,0.0,18
1819,61,0042,Economically Disadvantaged,Economically Disadvantaged,697,100.0,38
1819,61,0042,English Language Learners,English Language Learners,51,7.3,38
1819,61,0042,Gender,Female,347,49.8,38
1819,61,0042,Gender,Male,350,50.2,38
1819,61,0042,Grade Level,Fourth,345,49.5,38
1819,61,0042,Grade Level,Fifth,352,50.5,38
1819,61,0042,Homeless,Homeless,20,2.9,38
1819,61,0042,Migrant,Migrant,15,2.2,38
1819,61,0042,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,38
1819,61,0042,Race/Ethnicity,Asian,0,0.0,38
1819,61,0042,Race/Ethnicity,Black/African American,149,21.4,38
1819,61,0042,Race/Ethnicity,Hispanic,148,21.2,38
1819,61,0042,Race/Ethnicity,Multiracial,30,4.3,38
1819,61,0042,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,38
1819,61,0042,Race/Ethnicity,White,365,52.4,38
1819,61,0042,Students with Disabilities,Students with Disabilities,100,14.3,38
1819,61,0042,Total,Total Students,697,100.0,38
1819,61,0043,Economically Disadvantaged,Economically Disadvantaged,849,71.5,62
1819,61,0043,English Language Learners,English Language Learners,42,3.5,62
1819,61,0043,Gender,Female,567,47.7,62
1819,61,0043,Gender,Male,621,52.3,62
1819,61,0043,Grade Level,PK,2,0.2,62
1819,61,0043,Grade Level,Ninth,307,25.8,62
1819,61,0043,Grade Level,Tenth,322,27.1,62
1819,61,0043,Grade Level,Eleventh,279,23.5,62
1819,61,0043,Grade Level,Twelfth,278,23.4,62
1819,61,0043,Homeless,Homeless,16,1.3,62
1819,61,0043,Migrant,Migrant,20,1.7,62
1819,61,0043,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,62
1819,61,0043,Race/Ethnicity,Asian,13,1.1,62
1819,61,0043,Race/Ethnicity,Black/African American,230,19.4,62
1819,61,0043,Race/Ethnicity,Hispanic,225,18.9,62
1819,61,0043,Race/Ethnicity,Multiracial,32,2.7,62
1819,61,0043,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,62
1819,61,0043,Race/Ethnicity,White,686,57.7,62
1819,61,0043,Students with Disabilities,Students with Disabilities,126,10.6,62
1819,61,0043,Total,Total Students,1188,100.0,62
1819,61,0051,Economically Disadvantaged,Economically Disadvantaged,985,94.5,55
1819,61,0051,English Language Learners,English Language Learners,53,5.1,55
1819,61,0051,Gender,Female,515,49.4,55
1819,61,0051,Gender,Male,527,50.6,55
1819,61,0051,Grade Level,Sixth,377,36.2,55
1819,61,0051,Grade Level,Seventh,344,33.0,55
1819,61,0051,Grade Level,Eighth,321,30.8,55
1819,61,0051,Homeless,Homeless,17,1.6,55
1819,61,0051,Migrant,Migrant,26,2.5,55
1819,61,0051,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,55
1819,61,0051,Race/Ethnicity,Asian,0,0.0,55
1819,61,0051,Race/Ethnicity,Black/African American,202,19.4,55
1819,61,0051,Race/Ethnicity,Hispanic,211,20.2,55
1819,61,0051,Race/Ethnicity,Multiracial,33,3.2,55
1819,61,0051,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,55
1819,61,0051,Race/Ethnicity,White,591,56.7,55
1819,61,0051,Students with Disabilities,Students with Disabilities,144,13.8,55
1819,61,0051,Total,Total Students,1042,100.0,55
1819,61,0060,Economically Disadvantaged,Economically Disadvantaged,731,100.0,43
1819,61,0060,English Language Learners,English Language Learners,98,13.4,43
1819,61,0060,Gender,Female,367,50.2,43
1819,61,0060,Gender,Male,364,49.8,43
1819,61,0060,Grade Level,Second,369,50.5,43
1819,61,0060,Grade Level,Third,362,49.5,43
1819,61,0060,Homeless,Homeless,20,2.7,43
1819,61,0060,Migrant,Migrant,25,3.4,43
1819,61,0060,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,43
1819,61,0060,Race/Ethnicity,Asian,0,0.0,43
1819,61,0060,Race/Ethnicity,Black/African American,114,15.6,43
1819,61,0060,Race/Ethnicity,Hispanic,183,25.0,43
1819,61,0060,Race/Ethnicity,Multiracial,26,3.6,43
1819,61,0060,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,43
1819,61,0060,Race/Ethnicity,White,403,55.1,43
1819,61,0060,Students with Disabilities,Students with Disabilities,113,15.5,43
1819,61,0060,Total,Total Students,731,100.0,43
1819,61,0089,Economically Disadvantaged,Economically Disadvantaged,664,99.6,39
1819,61,0089,English Language Learners,English Language Learners,28,4.2,39
1819,61,0089,Gender,Female,350,52.5,39
1819,61,0089,Gender,Male,317,47.5,39
1819,61,0089,Grade Level,PK,40,6.0,39
1819,61,0089,Grade Level,KG,104,15.6,39
1819,61,0089,Grade Level,First,106,15.9,39
1819,61,0089,Grade Level,Second,92,13.8,39
1819,61,0089,Grade Level,Third,90,13.5,39
1819,61,0089,Grade Level,Fourth,116,17.4,39
1819,61,0089,Grade Level,Fifth,119,17.8,39
1819,61,0089,Homeless,Homeless,35,5.2,39
1819,61,0089,Migrant,Migrant,0,0.0,39
1819,61,0089,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,39
1819,61,0089,Race/Ethnicity,Asian,0,0.0,39
1819,61,0089,Race/Ethnicity,Black/African American,19,2.8,39
1819,61,0089,Race/Ethnicity,Hispanic,82,12.3,39
1819,61,0089,Race/Ethnicity,Multiracial,34,5.1,39
1819,61,0089,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,39
1819,61,0089,Race/Ethnicity,White,532,79.8,39
1819,61,0089,Students with Disabilities,Students with Disabilities,109,16.3,39
1819,61,0089,Total,Total Students,667,100.0,39
1819,61,0091,Economically Disadvantaged,Economically Disadvantaged,544,77.1,42
1819,61,0091,English Language Learners,English Language Learners,0,0.0,42
1819,61,0091,Gender,Female,329,46.6,42
1819,61,0091,Gender,Male,377,53.4,42
1819,61,0091,Grade Level,Sixth,109,15.4,42
1819,61,0091,Grade Level,Seventh,98,13.9,42
1819,61,0091,Grade Level,Eighth,102,14.4,42
1819,61,0091,Grade Level,Ninth,115,16.3,42
1819,61,0091,Grade Level,Tenth,101,14.3,42
1819,61,0091,Grade Level,Eleventh,87,12.3,42
1819,61,0091,Grade Level,Twelfth,94,13.3,42
1819,61,0091,Homeless,Homeless,16,2.3,42
1819,61,0091,Migrant,Migrant,0,0.0,42
1819,61,0091,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,42
1819,61,0091,Race/Ethnicity,Asian,0,0.0,42
1819,61,0091,Race/Ethnicity,Black/African American,20,2.8,42
1819,61,0091,Race/Ethnicity,Hispanic,75,10.6,42
1819,61,0091,Race/Ethnicity,Multiracial,21,3.0,42
1819,61,0091,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,42
1819,61,0091,Race/Ethnicity,White,590,83.6,42
1819,61,0091,Students with Disabilities,Students with Disabilities,122,17.3,42
1819,61,0091,Total,Total Students,706,100.0,42
1819,61,7023,Economically Disadvantaged,Economically Disadvantaged,4,6.5,.
1819,61,7023,English Language Learners,English Language Learners,0,0.0,.
1819,61,7023,Gender,Female,37,59.7,.
1819,61,7023,Gender,Male,25,40.3,.
1819,61,7023,Grade Level,KG,4,6.5,.
1819,61,7023,Grade Level,First,3,4.8,.
1819,61,7023,Grade Level,Second,5,8.1,.
1819,61,7023,Grade Level,Third,6,9.7,.
1819,61,7023,Grade Level,Fourth,4,6.5,.
1819,61,7023,Grade Level,Fifth,5,8.1,.
1819,61,7023,Grade Level,Sixth,2,3.2,.
1819,61,7023,Grade Level,Seventh,5,8.1,.
1819,61,7023,Grade Level,Eighth,3,4.8,.
1819,61,7023,Grade Level,Ninth,11,17.7,.
1819,61,7023,Grade Level,Tenth,5,8.1,.
1819,61,7023,Grade Level,Eleventh,5,8.1,.
1819,61,7023,Grade Level,Twelfth,4,6.5,.
1819,61,7023,Homeless,Homeless,0,0.0,.
1819,61,7023,Migrant,Migrant,0,0.0,.
1819,61,7023,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,61,7023,Race/Ethnicity,Asian,0,0.0,.
1819,61,7023,Race/Ethnicity,Black/African American,0,0.0,.
1819,61,7023,Race/Ethnicity,Hispanic,10,16.1,.
1819,61,7023,Race/Ethnicity,Multiracial,0,0.0,.
1819,61,7023,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,61,7023,Race/Ethnicity,White,48,77.4,.
1819,61,7023,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,61,7023,Total,Total Students,62,100.0,.
1819,61,9003,Economically Disadvantaged,Economically Disadvantaged,1,2.8,.
1819,61,9003,English Language Learners,English Language Learners,0,0.0,.
1819,61,9003,Gender,Female,0,0.0,.
1819,61,9003,Gender,Male,31,86.1,.
1819,61,9003,Grade Level,Sixth,2,5.6,.
1819,61,9003,Grade Level,Seventh,4,11.1,.
1819,61,9003,Grade Level,Eighth,5,13.9,.
1819,61,9003,Grade Level,Ninth,8,22.2,.
1819,61,9003,Grade Level,Tenth,7,19.4,.
1819,61,9003,Grade Level,Eleventh,5,13.9,.
1819,61,9003,Grade Level,Twelfth,5,13.9,.
1819,61,9003,Homeless,Homeless,0,0.0,.
1819,61,9003,Migrant,Migrant,0,0.0,.
1819,61,9003,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,61,9003,Race/Ethnicity,Asian,0,0.0,.
1819,61,9003,Race/Ethnicity,Black/African American,0,0.0,.
1819,61,9003,Race/Ethnicity,Hispanic,0,0.0,.
1819,61,9003,Race/Ethnicity,Multiracial,0,0.0,.
1819,61,9003,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,61,9003,Race/Ethnicity,White,27,75.0,.
1819,61,9003,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,61,9003,Total,Total Students,36,100.0,.
