y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,59,0000,Gender,Female,33456,49.0,4280
1819,59,0000,Gender,Male,34833,51.0,4280
1819,59,0000,Grade Level,PK,1320,1.9,4280
1819,59,0000,Grade Level,KG,4641,6.8,4280
1819,59,0000,Grade Level,First,4801,7.0,4280
1819,59,0000,Grade Level,Second,4900,7.2,4280
1819,59,0000,Grade Level,Third,5029,7.4,4280
1819,59,0000,Grade Level,Fourth,4957,7.3,4280
1819,59,0000,Grade Level,Fifth,5235,7.7,4280
1819,59,0000,Grade Level,Sixth,5235,7.7,4280
1819,59,0000,Grade Level,Seventh,5404,7.9,4280
1819,59,0000,Grade Level,Eighth,5012,7.3,4280
1819,59,0000,Grade Level,Ninth,5882,8.6,4280
1819,59,0000,Grade Level,Tenth,5603,8.2,4280
1819,59,0000,Grade Level,Eleventh,5322,7.8,4280
1819,59,0000,Grade Level,Twelfth,4948,7.2,4280
1819,59,0000,Homeless,Homeless,854,1.3,4280
1819,59,0000,Migrant,Migrant,0,0.0,4280
1819,59,0000,Race/Ethnicity,American Indian/Alaskan Native,108,0.2,4280
1819,59,0000,Race/Ethnicity,Asian,3608,5.3,4280
1819,59,0000,Race/Ethnicity,Black/African American,10067,14.7,4280
1819,59,0000,Race/Ethnicity,Hispanic,18521,27.1,4280
1819,59,0000,Race/Ethnicity,Multiracial,2548,3.7,4280
1819,59,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,184,0.3,4280
1819,59,0000,Race/Ethnicity,White,33253,48.7,4280
1819,59,0000,Students with Disabilities,Students with Disabilities,9748,14.3,4280
1819,59,0000,Total,Total Students,68289,100.0,4280
1819,59,0021,Economically Disadvantaged,Economically Disadvantaged,638,89.0,57
1819,59,0021,English Language Learners,English Language Learners,55,7.7,57
1819,59,0021,Gender,Female,305,42.5,57
1819,59,0021,Gender,Male,412,57.5,57
1819,59,0021,Grade Level,PK,15,2.1,57
1819,59,0021,Grade Level,KG,112,15.6,57
1819,59,0021,Grade Level,First,123,17.2,57
1819,59,0021,Grade Level,Second,117,16.3,57
1819,59,0021,Grade Level,Third,125,17.4,57
1819,59,0021,Grade Level,Fourth,107,14.9,57
1819,59,0021,Grade Level,Fifth,118,16.5,57
1819,59,0021,Homeless,Homeless,22,3.1,57
1819,59,0021,Migrant,Migrant,0,0.0,57
1819,59,0021,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,57
1819,59,0021,Race/Ethnicity,Asian,0,0.0,57
1819,59,0021,Race/Ethnicity,Black/African American,328,45.7,57
1819,59,0021,Race/Ethnicity,Hispanic,202,28.2,57
1819,59,0021,Race/Ethnicity,Multiracial,37,5.2,57
1819,59,0021,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,57
1819,59,0021,Race/Ethnicity,White,141,19.7,57
1819,59,0021,Students with Disabilities,Students with Disabilities,178,24.8,57
1819,59,0021,Total,Total Students,717,100.0,57
1819,59,0031,Economically Disadvantaged,Economically Disadvantaged,584,54.1,70
1819,59,0031,English Language Learners,English Language Learners,83,7.7,70
1819,59,0031,Gender,Female,542,50.2,70
1819,59,0031,Gender,Male,538,49.8,70
1819,59,0031,Grade Level,PK,46,4.3,70
1819,59,0031,Grade Level,KG,155,14.4,70
1819,59,0031,Grade Level,First,160,14.8,70
1819,59,0031,Grade Level,Second,167,15.5,70
1819,59,0031,Grade Level,Third,184,17.0,70
1819,59,0031,Grade Level,Fourth,167,15.5,70
1819,59,0031,Grade Level,Fifth,201,18.6,70
1819,59,0031,Homeless,Homeless,23,2.1,70
1819,59,0031,Migrant,Migrant,0,0.0,70
1819,59,0031,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,70
1819,59,0031,Race/Ethnicity,Asian,31,2.9,70
1819,59,0031,Race/Ethnicity,Black/African American,114,10.6,70
1819,59,0031,Race/Ethnicity,Hispanic,370,34.3,70
1819,59,0031,Race/Ethnicity,Multiracial,41,3.8,70
1819,59,0031,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,70
1819,59,0031,Race/Ethnicity,White,519,48.1,70
1819,59,0031,Students with Disabilities,Students with Disabilities,161,14.9,70
1819,59,0031,Total,Total Students,1080,100.0,70
1819,59,0041,Economically Disadvantaged,Economically Disadvantaged,589,74.5,57
1819,59,0041,English Language Learners,English Language Learners,72,9.1,57
1819,59,0041,Gender,Female,383,48.4,57
1819,59,0041,Gender,Male,408,51.6,57
1819,59,0041,Grade Level,PK,33,4.2,57
1819,59,0041,Grade Level,KG,138,17.4,57
1819,59,0041,Grade Level,First,122,15.4,57
1819,59,0041,Grade Level,Second,119,15.0,57
1819,59,0041,Grade Level,Third,112,14.2,57
1819,59,0041,Grade Level,Fourth,128,16.2,57
1819,59,0041,Grade Level,Fifth,139,17.6,57
1819,59,0041,Homeless,Homeless,0,0.0,57
1819,59,0041,Migrant,Migrant,0,0.0,57
1819,59,0041,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,57
1819,59,0041,Race/Ethnicity,Asian,13,1.6,57
1819,59,0041,Race/Ethnicity,Black/African American,162,20.5,57
1819,59,0041,Race/Ethnicity,Hispanic,342,43.2,57
1819,59,0041,Race/Ethnicity,Multiracial,40,5.1,57
1819,59,0041,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,57
1819,59,0041,Race/Ethnicity,White,234,29.6,57
1819,59,0041,Students with Disabilities,Students with Disabilities,89,11.3,57
1819,59,0041,Total,Total Students,791,100.0,57
1819,59,0051,Economically Disadvantaged,Economically Disadvantaged,260,44.1,40
1819,59,0051,English Language Learners,English Language Learners,0,0.0,40
1819,59,0051,Gender,Female,288,48.8,40
1819,59,0051,Gender,Male,302,51.2,40
1819,59,0051,Grade Level,PK,20,3.4,40
1819,59,0051,Grade Level,KG,89,15.1,40
1819,59,0051,Grade Level,First,89,15.1,40
1819,59,0051,Grade Level,Second,88,14.9,40
1819,59,0051,Grade Level,Third,95,16.1,40
1819,59,0051,Grade Level,Fourth,101,17.1,40
1819,59,0051,Grade Level,Fifth,108,18.3,40
1819,59,0051,Homeless,Homeless,18,3.1,40
1819,59,0051,Migrant,Migrant,0,0.0,40
1819,59,0051,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,40
1819,59,0051,Race/Ethnicity,Asian,12,2.0,40
1819,59,0051,Race/Ethnicity,Black/African American,16,2.7,40
1819,59,0051,Race/Ethnicity,Hispanic,70,11.9,40
1819,59,0051,Race/Ethnicity,Multiracial,14,2.4,40
1819,59,0051,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,40
1819,59,0051,Race/Ethnicity,White,478,81.0,40
1819,59,0051,Students with Disabilities,Students with Disabilities,109,18.5,40
1819,59,0051,Total,Total Students,590,100.0,40
1819,59,0071,Economically Disadvantaged,Economically Disadvantaged,1172,40.2,142
1819,59,0071,English Language Learners,English Language Learners,130,4.5,142
1819,59,0071,Gender,Female,1477,50.7,142
1819,59,0071,Gender,Male,1437,49.3,142
1819,59,0071,Grade Level,Ninth,729,25.0,142
1819,59,0071,Grade Level,Tenth,732,25.1,142
1819,59,0071,Grade Level,Eleventh,779,26.7,142
1819,59,0071,Grade Level,Twelfth,674,23.1,142
1819,59,0071,Homeless,Homeless,27,0.9,142
1819,59,0071,Migrant,Migrant,0,0.0,142
1819,59,0071,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,142
1819,59,0071,Race/Ethnicity,Asian,116,4.0,142
1819,59,0071,Race/Ethnicity,Black/African American,413,14.2,142
1819,59,0071,Race/Ethnicity,Hispanic,679,23.3,142
1819,59,0071,Race/Ethnicity,Multiracial,64,2.2,142
1819,59,0071,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,11,0.4,142
1819,59,0071,Race/Ethnicity,White,1623,55.7,142
1819,59,0071,Students with Disabilities,Students with Disabilities,384,13.2,142
1819,59,0071,Total,Total Students,2914,100.0,142
1819,59,0081,Economically Disadvantaged,Economically Disadvantaged,429,47.0,57
1819,59,0081,English Language Learners,English Language Learners,45,4.9,57
1819,59,0081,Gender,Female,470,51.5,57
1819,59,0081,Gender,Male,442,48.5,57
1819,59,0081,Grade Level,PK,71,7.8,57
1819,59,0081,Grade Level,KG,128,14.0,57
1819,59,0081,Grade Level,First,138,15.1,57
1819,59,0081,Grade Level,Second,142,15.6,57
1819,59,0081,Grade Level,Third,139,15.2,57
1819,59,0081,Grade Level,Fourth,145,15.9,57
1819,59,0081,Grade Level,Fifth,149,16.3,57
1819,59,0081,Homeless,Homeless,0,0.0,57
1819,59,0081,Migrant,Migrant,0,0.0,57
1819,59,0081,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,57
1819,59,0081,Race/Ethnicity,Asian,45,4.9,57
1819,59,0081,Race/Ethnicity,Black/African American,97,10.6,57
1819,59,0081,Race/Ethnicity,Hispanic,236,25.9,57
1819,59,0081,Race/Ethnicity,Multiracial,32,3.5,57
1819,59,0081,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,57
1819,59,0081,Race/Ethnicity,White,497,54.5,57
1819,59,0081,Students with Disabilities,Students with Disabilities,166,18.2,57
1819,59,0081,Total,Total Students,912,100.0,57
1819,59,0091,Economically Disadvantaged,Economically Disadvantaged,375,63.2,40
1819,59,0091,English Language Learners,English Language Learners,28,4.7,40
1819,59,0091,Gender,Female,285,48.1,40
1819,59,0091,Gender,Male,308,51.9,40
1819,59,0091,Grade Level,PK,32,5.4,40
1819,59,0091,Grade Level,KG,112,18.9,40
1819,59,0091,Grade Level,First,95,16.0,40
1819,59,0091,Grade Level,Second,95,16.0,40
1819,59,0091,Grade Level,Third,94,15.9,40
1819,59,0091,Grade Level,Fourth,85,14.3,40
1819,59,0091,Grade Level,Fifth,80,13.5,40
1819,59,0091,Homeless,Homeless,12,2.0,40
1819,59,0091,Migrant,Migrant,0,0.0,40
1819,59,0091,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,40
1819,59,0091,Race/Ethnicity,Asian,0,0.0,40
1819,59,0091,Race/Ethnicity,Black/African American,56,9.4,40
1819,59,0091,Race/Ethnicity,Hispanic,205,34.6,40
1819,59,0091,Race/Ethnicity,Multiracial,26,4.4,40
1819,59,0091,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,40
1819,59,0091,Race/Ethnicity,White,297,50.1,40
1819,59,0091,Students with Disabilities,Students with Disabilities,86,14.5,40
1819,59,0091,Total,Total Students,593,100.0,40
1819,59,0101,Economically Disadvantaged,Economically Disadvantaged,931,63.5,83
1819,59,0101,English Language Learners,English Language Learners,86,5.9,83
1819,59,0101,Gender,Female,589,40.2,83
1819,59,0101,Gender,Male,876,59.8,83
1819,59,0101,Grade Level,Sixth,516,35.2,83
1819,59,0101,Grade Level,Seventh,506,34.5,83
1819,59,0101,Grade Level,Eighth,443,30.2,83
1819,59,0101,Homeless,Homeless,14,1.0,83
1819,59,0101,Migrant,Migrant,0,0.0,83
1819,59,0101,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,83
1819,59,0101,Race/Ethnicity,Asian,40,2.7,83
1819,59,0101,Race/Ethnicity,Black/African American,278,19.0,83
1819,59,0101,Race/Ethnicity,Hispanic,459,31.3,83
1819,59,0101,Race/Ethnicity,Multiracial,45,3.1,83
1819,59,0101,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,83
1819,59,0101,Race/Ethnicity,White,628,42.9,83
1819,59,0101,Students with Disabilities,Students with Disabilities,227,15.5,83
1819,59,0101,Total,Total Students,1465,100.0,83
1819,59,0111,Economically Disadvantaged,Economically Disadvantaged,350,36.0,61
1819,59,0111,English Language Learners,English Language Learners,70,7.2,61
1819,59,0111,Gender,Female,501,51.5,61
1819,59,0111,Gender,Male,471,48.5,61
1819,59,0111,Grade Level,PK,45,4.6,61
1819,59,0111,Grade Level,KG,143,14.7,61
1819,59,0111,Grade Level,First,151,15.5,61
1819,59,0111,Grade Level,Second,151,15.5,61
1819,59,0111,Grade Level,Third,159,16.4,61
1819,59,0111,Grade Level,Fourth,164,16.9,61
1819,59,0111,Grade Level,Fifth,159,16.4,61
1819,59,0111,Homeless,Homeless,10,1.0,61
1819,59,0111,Migrant,Migrant,0,0.0,61
1819,59,0111,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,61
1819,59,0111,Race/Ethnicity,Asian,78,8.0,61
1819,59,0111,Race/Ethnicity,Black/African American,76,7.8,61
1819,59,0111,Race/Ethnicity,Hispanic,289,29.7,61
1819,59,0111,Race/Ethnicity,Multiracial,34,3.5,61
1819,59,0111,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,61
1819,59,0111,Race/Ethnicity,White,489,50.3,61
1819,59,0111,Students with Disabilities,Students with Disabilities,144,14.8,61
1819,59,0111,Total,Total Students,972,100.0,61
1819,59,0121,Economically Disadvantaged,Economically Disadvantaged,295,56.5,37
1819,59,0121,English Language Learners,English Language Learners,30,5.7,37
1819,59,0121,Gender,Female,258,49.4,37
1819,59,0121,Gender,Male,264,50.6,37
1819,59,0121,Grade Level,PK,35,6.7,37
1819,59,0121,Grade Level,KG,85,16.3,37
1819,59,0121,Grade Level,First,72,13.8,37
1819,59,0121,Grade Level,Second,78,14.9,37
1819,59,0121,Grade Level,Third,92,17.6,37
1819,59,0121,Grade Level,Fourth,74,14.2,37
1819,59,0121,Grade Level,Fifth,86,16.5,37
1819,59,0121,Homeless,Homeless,0,0.0,37
1819,59,0121,Migrant,Migrant,0,0.0,37
1819,59,0121,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,37
1819,59,0121,Race/Ethnicity,Asian,23,4.4,37
1819,59,0121,Race/Ethnicity,Black/African American,60,11.5,37
1819,59,0121,Race/Ethnicity,Hispanic,161,30.8,37
1819,59,0121,Race/Ethnicity,Multiracial,27,5.2,37
1819,59,0121,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,37
1819,59,0121,Race/Ethnicity,White,248,47.5,37
1819,59,0121,Students with Disabilities,Students with Disabilities,114,21.8,37
1819,59,0121,Total,Total Students,522,100.0,37
1819,59,0131,Economically Disadvantaged,Economically Disadvantaged,206,24.6,55
1819,59,0131,English Language Learners,English Language Learners,36,4.3,55
1819,59,0131,Gender,Female,421,50.2,55
1819,59,0131,Gender,Male,417,49.8,55
1819,59,0131,Grade Level,PK,26,3.1,55
1819,59,0131,Grade Level,KG,117,14.0,55
1819,59,0131,Grade Level,First,124,14.8,55
1819,59,0131,Grade Level,Second,136,16.2,55
1819,59,0131,Grade Level,Third,142,16.9,55
1819,59,0131,Grade Level,Fourth,155,18.5,55
1819,59,0131,Grade Level,Fifth,138,16.5,55
1819,59,0131,Homeless,Homeless,0,0.0,55
1819,59,0131,Migrant,Migrant,0,0.0,55
1819,59,0131,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,55
1819,59,0131,Race/Ethnicity,Asian,32,3.8,55
1819,59,0131,Race/Ethnicity,Black/African American,44,5.3,55
1819,59,0131,Race/Ethnicity,Hispanic,135,16.1,55
1819,59,0131,Race/Ethnicity,Multiracial,24,2.9,55
1819,59,0131,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,55
1819,59,0131,Race/Ethnicity,White,602,71.8,55
1819,59,0131,Students with Disabilities,Students with Disabilities,118,14.1,55
1819,59,0131,Total,Total Students,838,100.0,55
1819,59,0141,Economically Disadvantaged,Economically Disadvantaged,674,93.4,57
1819,59,0141,English Language Learners,English Language Learners,95,13.2,57
1819,59,0141,Gender,Female,318,44.0,57
1819,59,0141,Gender,Male,404,56.0,57
1819,59,0141,Grade Level,PK,29,4.0,57
1819,59,0141,Grade Level,KG,108,15.0,57
1819,59,0141,Grade Level,First,122,16.9,57
1819,59,0141,Grade Level,Second,104,14.4,57
1819,59,0141,Grade Level,Third,137,19.0,57
1819,59,0141,Grade Level,Fourth,110,15.2,57
1819,59,0141,Grade Level,Fifth,112,15.5,57
1819,59,0141,Homeless,Homeless,47,6.5,57
1819,59,0141,Migrant,Migrant,0,0.0,57
1819,59,0141,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,57
1819,59,0141,Race/Ethnicity,Asian,0,0.0,57
1819,59,0141,Race/Ethnicity,Black/African American,261,36.1,57
1819,59,0141,Race/Ethnicity,Hispanic,266,36.8,57
1819,59,0141,Race/Ethnicity,Multiracial,25,3.5,57
1819,59,0141,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,57
1819,59,0141,Race/Ethnicity,White,157,21.7,57
1819,59,0141,Students with Disabilities,Students with Disabilities,164,22.7,57
1819,59,0141,Total,Total Students,722,100.0,57
1819,59,0151,Economically Disadvantaged,Economically Disadvantaged,744,48.8,84
1819,59,0151,English Language Learners,English Language Learners,70,4.6,84
1819,59,0151,Gender,Female,683,44.8,84
1819,59,0151,Gender,Male,843,55.2,84
1819,59,0151,Grade Level,Sixth,472,30.9,84
1819,59,0151,Grade Level,Seventh,569,37.3,84
1819,59,0151,Grade Level,Eighth,485,31.8,84
1819,59,0151,Homeless,Homeless,15,1.0,84
1819,59,0151,Migrant,Migrant,0,0.0,84
1819,59,0151,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,84
1819,59,0151,Race/Ethnicity,Asian,221,14.5,84
1819,59,0151,Race/Ethnicity,Black/African American,357,23.4,84
1819,59,0151,Race/Ethnicity,Hispanic,326,21.4,84
1819,59,0151,Race/Ethnicity,Multiracial,54,3.5,84
1819,59,0151,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,84
1819,59,0151,Race/Ethnicity,White,556,36.4,84
1819,59,0151,Students with Disabilities,Students with Disabilities,218,14.3,84
1819,59,0151,Total,Total Students,1526,100.0,84
1819,59,0171,Economically Disadvantaged,Economically Disadvantaged,162,21.2,50
1819,59,0171,English Language Learners,English Language Learners,21,2.7,50
1819,59,0171,Gender,Female,372,48.7,50
1819,59,0171,Gender,Male,392,51.3,50
1819,59,0171,Grade Level,PK,19,2.5,50
1819,59,0171,Grade Level,KG,107,14.0,50
1819,59,0171,Grade Level,First,129,16.9,50
1819,59,0171,Grade Level,Second,123,16.1,50
1819,59,0171,Grade Level,Third,124,16.2,50
1819,59,0171,Grade Level,Fourth,122,16.0,50
1819,59,0171,Grade Level,Fifth,140,18.3,50
1819,59,0171,Homeless,Homeless,0,0.0,50
1819,59,0171,Migrant,Migrant,0,0.0,50
1819,59,0171,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,50
1819,59,0171,Race/Ethnicity,Asian,34,4.5,50
1819,59,0171,Race/Ethnicity,Black/African American,19,2.5,50
1819,59,0171,Race/Ethnicity,Hispanic,141,18.5,50
1819,59,0171,Race/Ethnicity,Multiracial,28,3.7,50
1819,59,0171,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,50
1819,59,0171,Race/Ethnicity,White,540,70.7,50
1819,59,0171,Students with Disabilities,Students with Disabilities,85,11.1,50
1819,59,0171,Total,Total Students,764,100.0,50
1819,59,0181,Economically Disadvantaged,Economically Disadvantaged,1965,51.5,180
1819,59,0181,English Language Learners,English Language Learners,174,4.6,180
1819,59,0181,Gender,Female,2049,53.7,180
1819,59,0181,Gender,Male,1764,46.3,180
1819,59,0181,Grade Level,PK,23,0.6,180
1819,59,0181,Grade Level,Ninth,1159,30.4,180
1819,59,0181,Grade Level,Tenth,1062,27.9,180
1819,59,0181,Grade Level,Eleventh,859,22.5,180
1819,59,0181,Grade Level,Twelfth,710,18.6,180
1819,59,0181,Homeless,Homeless,25,0.7,180
1819,59,0181,Migrant,Migrant,0,0.0,180
1819,59,0181,Race/Ethnicity,American Indian/Alaskan Native,10,0.3,180
1819,59,0181,Race/Ethnicity,Asian,366,9.6,180
1819,59,0181,Race/Ethnicity,Black/African American,1056,27.7,180
1819,59,0181,Race/Ethnicity,Hispanic,844,22.1,180
1819,59,0181,Race/Ethnicity,Multiracial,152,4.0,180
1819,59,0181,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,13,0.3,180
1819,59,0181,Race/Ethnicity,White,1372,36.0,180
1819,59,0181,Students with Disabilities,Students with Disabilities,402,10.5,180
1819,59,0181,Total,Total Students,3813,100.0,180
1819,59,0182,Economically Disadvantaged,Economically Disadvantaged,1017,65.9,100
1819,59,0182,English Language Learners,English Language Learners,125,8.1,100
1819,59,0182,Gender,Female,912,59.1,100
1819,59,0182,Gender,Male,632,40.9,100
1819,59,0182,Grade Level,Sixth,505,32.7,100
1819,59,0182,Grade Level,Seventh,536,34.7,100
1819,59,0182,Grade Level,Eighth,503,32.6,100
1819,59,0182,Homeless,Homeless,57,3.7,100
1819,59,0182,Migrant,Migrant,0,0.0,100
1819,59,0182,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,100
1819,59,0182,Race/Ethnicity,Asian,45,2.9,100
1819,59,0182,Race/Ethnicity,Black/African American,500,32.4,100
1819,59,0182,Race/Ethnicity,Hispanic,453,29.3,100
1819,59,0182,Race/Ethnicity,Multiracial,53,3.4,100
1819,59,0182,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,100
1819,59,0182,Race/Ethnicity,White,488,31.6,100
1819,59,0182,Students with Disabilities,Students with Disabilities,260,16.8,100
1819,59,0182,Total,Total Students,1544,100.0,100
1819,59,0201,Economically Disadvantaged,Economically Disadvantaged,756,65.5,67
1819,59,0201,English Language Learners,English Language Learners,70,6.1,67
1819,59,0201,Gender,Female,589,51.0,67
1819,59,0201,Gender,Male,566,49.0,67
1819,59,0201,Grade Level,Sixth,407,35.2,67
1819,59,0201,Grade Level,Seventh,399,34.5,67
1819,59,0201,Grade Level,Eighth,349,30.2,67
1819,59,0201,Homeless,Homeless,21,1.8,67
1819,59,0201,Migrant,Migrant,0,0.0,67
1819,59,0201,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,67
1819,59,0201,Race/Ethnicity,Asian,32,2.8,67
1819,59,0201,Race/Ethnicity,Black/African American,196,17.0,67
1819,59,0201,Race/Ethnicity,Hispanic,412,35.7,67
1819,59,0201,Race/Ethnicity,Multiracial,45,3.9,67
1819,59,0201,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,67
1819,59,0201,Race/Ethnicity,White,464,40.2,67
1819,59,0201,Students with Disabilities,Students with Disabilities,178,15.4,67
1819,59,0201,Total,Total Students,1155,100.0,67
1819,59,0202,Economically Disadvantaged,Economically Disadvantaged,521,71.8,51
1819,59,0202,English Language Learners,English Language Learners,33,4.5,51
1819,59,0202,Gender,Female,360,49.6,51
1819,59,0202,Gender,Male,366,50.4,51
1819,59,0202,Grade Level,PK,67,9.2,51
1819,59,0202,Grade Level,KG,110,15.2,51
1819,59,0202,Grade Level,First,127,17.5,51
1819,59,0202,Grade Level,Second,102,14.0,51
1819,59,0202,Grade Level,Third,121,16.7,51
1819,59,0202,Grade Level,Fourth,97,13.4,51
1819,59,0202,Grade Level,Fifth,102,14.0,51
1819,59,0202,Homeless,Homeless,37,5.1,51
1819,59,0202,Migrant,Migrant,0,0.0,51
1819,59,0202,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,51
1819,59,0202,Race/Ethnicity,Asian,10,1.4,51
1819,59,0202,Race/Ethnicity,Black/African American,72,9.9,51
1819,59,0202,Race/Ethnicity,Hispanic,277,38.2,51
1819,59,0202,Race/Ethnicity,Multiracial,29,4.0,51
1819,59,0202,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,51
1819,59,0202,Race/Ethnicity,White,337,46.4,51
1819,59,0202,Students with Disabilities,Students with Disabilities,114,15.7,51
1819,59,0202,Total,Total Students,726,100.0,51
1819,59,0231,Economically Disadvantaged,Economically Disadvantaged,265,26.9,67
1819,59,0231,English Language Learners,English Language Learners,36,3.7,67
1819,59,0231,Gender,Female,490,49.7,67
1819,59,0231,Gender,Male,495,50.3,67
1819,59,0231,Grade Level,PK,31,3.1,67
1819,59,0231,Grade Level,KG,150,15.2,67
1819,59,0231,Grade Level,First,154,15.6,67
1819,59,0231,Grade Level,Second,154,15.6,67
1819,59,0231,Grade Level,Third,148,15.0,67
1819,59,0231,Grade Level,Fourth,171,17.4,67
1819,59,0231,Grade Level,Fifth,177,18.0,67
1819,59,0231,Homeless,Homeless,0,0.0,67
1819,59,0231,Migrant,Migrant,0,0.0,67
1819,59,0231,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,67
1819,59,0231,Race/Ethnicity,Asian,135,13.7,67
1819,59,0231,Race/Ethnicity,Black/African American,101,10.3,67
1819,59,0231,Race/Ethnicity,Hispanic,142,14.4,67
1819,59,0231,Race/Ethnicity,Multiracial,40,4.1,67
1819,59,0231,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,67
1819,59,0231,Race/Ethnicity,White,557,56.5,67
1819,59,0231,Students with Disabilities,Students with Disabilities,102,10.4,67
1819,59,0231,Total,Total Students,985,100.0,67
1819,59,0251,Economically Disadvantaged,Economically Disadvantaged,250,36.5,35
1819,59,0251,English Language Learners,English Language Learners,10,1.5,35
1819,59,0251,Gender,Female,167,24.4,35
1819,59,0251,Gender,Male,518,75.6,35
1819,59,0251,Grade Level,Ninth,224,32.7,35
1819,59,0251,Grade Level,Tenth,180,26.3,35
1819,59,0251,Grade Level,Eleventh,139,20.3,35
1819,59,0251,Grade Level,Twelfth,142,20.7,35
1819,59,0251,Homeless,Homeless,0,0.0,35
1819,59,0251,Migrant,Migrant,0,0.0,35
1819,59,0251,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,35
1819,59,0251,Race/Ethnicity,Asian,44,6.4,35
1819,59,0251,Race/Ethnicity,Black/African American,76,11.1,35
1819,59,0251,Race/Ethnicity,Hispanic,167,24.4,35
1819,59,0251,Race/Ethnicity,Multiracial,13,1.9,35
