y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,12,0000,Gender,Female,4961,48.9,631
1819,12,0000,Gender,Male,5188,51.1,631
1819,12,0000,Grade Level,PK,355,3.5,631
1819,12,0000,Grade Level,KG,934,9.2,631
1819,12,0000,Grade Level,First,770,7.6,631
1819,12,0000,Grade Level,Second,774,7.6,631
1819,12,0000,Grade Level,Third,846,8.3,631
1819,12,0000,Grade Level,Fourth,783,7.7,631
1819,12,0000,Grade Level,Fifth,777,7.7,631
1819,12,0000,Grade Level,Sixth,771,7.6,631
1819,12,0000,Grade Level,Seventh,733,7.2,631
1819,12,0000,Grade Level,Eighth,732,7.2,631
1819,12,0000,Grade Level,Ninth,723,7.1,631
1819,12,0000,Grade Level,Tenth,654,6.4,631
1819,12,0000,Grade Level,Eleventh,697,6.9,631
1819,12,0000,Grade Level,Twelfth,600,5.9,631
1819,12,0000,Homeless,Homeless,242,2.4,631
1819,12,0000,Migrant,Migrant,26,0.3,631
1819,12,0000,Race/Ethnicity,American Indian/Alaskan Native,17,0.2,631
1819,12,0000,Race/Ethnicity,Asian,96,0.9,631
1819,12,0000,Race/Ethnicity,Black/African American,2281,22.5,631
1819,12,0000,Race/Ethnicity,Hispanic,695,6.8,631
1819,12,0000,Race/Ethnicity,Multiracial,598,5.9,631
1819,12,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,631
1819,12,0000,Race/Ethnicity,White,6457,63.6,631
1819,12,0000,Students with Disabilities,Students with Disabilities,1637,16.1,631
1819,12,0000,Total,Total Students,10149,100.0,631
1819,12,0011,Economically Disadvantaged,Economically Disadvantaged,1438,73.5,104
1819,12,0011,English Language Learners,English Language Learners,15,0.8,104
1819,12,0011,Gender,Female,979,50.0,104
1819,12,0011,Gender,Male,978,50.0,104
1819,12,0011,Grade Level,PK,2,0.1,104
1819,12,0011,Grade Level,Ninth,499,25.5,104
1819,12,0011,Grade Level,Tenth,515,26.3,104
1819,12,0011,Grade Level,Eleventh,486,24.8,104
1819,12,0011,Grade Level,Twelfth,455,23.2,104
1819,12,0011,Homeless,Homeless,36,1.8,104
1819,12,0011,Migrant,Migrant,0,0.0,104
1819,12,0011,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,104
1819,12,0011,Race/Ethnicity,Asian,19,1.0,104
1819,12,0011,Race/Ethnicity,Black/African American,511,26.1,104
1819,12,0011,Race/Ethnicity,Hispanic,123,6.3,104
1819,12,0011,Race/Ethnicity,Multiracial,92,4.7,104
1819,12,0011,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,104
1819,12,0011,Race/Ethnicity,White,1208,61.7,104
1819,12,0011,Students with Disabilities,Students with Disabilities,279,14.3,104
1819,12,0011,Total,Total Students,1957,100.0,104
1819,12,0031,Economically Disadvantaged,Economically Disadvantaged,446,84.6,33
1819,12,0031,English Language Learners,English Language Learners,0,0.0,33
1819,12,0031,Gender,Female,277,52.6,33
1819,12,0031,Gender,Male,250,47.4,33
1819,12,0031,Grade Level,Sixth,527,100.0,33
1819,12,0031,Homeless,Homeless,17,3.2,33
1819,12,0031,Migrant,Migrant,0,0.0,33
1819,12,0031,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,33
1819,12,0031,Race/Ethnicity,Asian,0,0.0,33
1819,12,0031,Race/Ethnicity,Black/African American,134,25.4,33
1819,12,0031,Race/Ethnicity,Hispanic,33,6.3,33
1819,12,0031,Race/Ethnicity,Multiracial,20,3.8,33
1819,12,0031,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,33
1819,12,0031,Race/Ethnicity,White,333,63.2,33
1819,12,0031,Students with Disabilities,Students with Disabilities,80,15.2,33
1819,12,0031,Total,Total Students,527,100.0,33
1819,12,0071,Economically Disadvantaged,Economically Disadvantaged,489,100.0,31
1819,12,0071,English Language Learners,English Language Learners,0,0.0,31
1819,12,0071,Gender,Female,242,49.5,31
1819,12,0071,Gender,Male,247,50.5,31
1819,12,0071,Grade Level,PK,56,11.5,31
1819,12,0071,Grade Level,KG,88,18.0,31
1819,12,0071,Grade Level,First,72,14.7,31
1819,12,0071,Grade Level,Second,59,12.1,31
1819,12,0071,Grade Level,Third,80,16.4,31
1819,12,0071,Grade Level,Fourth,75,15.3,31
1819,12,0071,Grade Level,Fifth,59,12.1,31
1819,12,0071,Homeless,Homeless,26,5.3,31
1819,12,0071,Migrant,Migrant,0,0.0,31
1819,12,0071,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,31
1819,12,0071,Race/Ethnicity,Asian,0,0.0,31
1819,12,0071,Race/Ethnicity,Black/African American,246,50.3,31
1819,12,0071,Race/Ethnicity,Hispanic,25,5.1,31
1819,12,0071,Race/Ethnicity,Multiracial,36,7.4,31
1819,12,0071,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,31
1819,12,0071,Race/Ethnicity,White,182,37.2,31
1819,12,0071,Students with Disabilities,Students with Disabilities,96,19.6,31
1819,12,0071,Total,Total Students,489,100.0,31
1819,12,0081,Economically Disadvantaged,Economically Disadvantaged,523,83.5,39
1819,12,0081,English Language Learners,English Language Learners,0,0.0,39
1819,12,0081,Gender,Female,306,48.9,39
1819,12,0081,Gender,Male,320,51.1,39
1819,12,0081,Grade Level,PK,28,4.5,39
1819,12,0081,Grade Level,KG,111,17.7,39
1819,12,0081,Grade Level,First,92,14.7,39
1819,12,0081,Grade Level,Second,100,16.0,39
1819,12,0081,Grade Level,Third,120,19.2,39
1819,12,0081,Grade Level,Fourth,92,14.7,39
1819,12,0081,Grade Level,Fifth,83,13.3,39
1819,12,0081,Homeless,Homeless,0,0.0,39
1819,12,0081,Migrant,Migrant,0,0.0,39
1819,12,0081,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,39
1819,12,0081,Race/Ethnicity,Asian,0,0.0,39
1819,12,0081,Race/Ethnicity,Black/African American,112,17.9,39
1819,12,0081,Race/Ethnicity,Hispanic,24,3.8,39
1819,12,0081,Race/Ethnicity,Multiracial,38,6.1,39
1819,12,0081,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,39
1819,12,0081,Race/Ethnicity,White,449,71.7,39
1819,12,0081,Students with Disabilities,Students with Disabilities,101,16.1,39
1819,12,0081,Total,Total Students,626,100.0,39
1819,12,0091,Economically Disadvantaged,Economically Disadvantaged,465,100.0,33
1819,12,0091,English Language Learners,English Language Learners,0,0.0,33
1819,12,0091,Gender,Female,217,46.7,33
1819,12,0091,Gender,Male,248,53.3,33
1819,12,0091,Grade Level,PK,45,9.7,33
1819,12,0091,Grade Level,KG,89,19.1,33
1819,12,0091,Grade Level,First,65,14.0,33
1819,12,0091,Grade Level,Second,73,15.7,33
1819,12,0091,Grade Level,Third,69,14.8,33
1819,12,0091,Grade Level,Fourth,68,14.6,33
1819,12,0091,Grade Level,Fifth,56,12.0,33
1819,12,0091,Homeless,Homeless,11,2.4,33
1819,12,0091,Migrant,Migrant,0,0.0,33
1819,12,0091,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,33
1819,12,0091,Race/Ethnicity,Asian,0,0.0,33
1819,12,0091,Race/Ethnicity,Black/African American,122,26.2,33
1819,12,0091,Race/Ethnicity,Hispanic,22,4.7,33
1819,12,0091,Race/Ethnicity,Multiracial,41,8.8,33
1819,12,0091,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,33
1819,12,0091,Race/Ethnicity,White,280,60.2,33
1819,12,0091,Students with Disabilities,Students with Disabilities,83,17.8,33
1819,12,0091,Total,Total Students,465,100.0,33
1819,12,0121,Economically Disadvantaged,Economically Disadvantaged,650,100.0,44
1819,12,0121,English Language Learners,English Language Learners,28,4.3,44
1819,12,0121,Gender,Female,302,46.5,44
1819,12,0121,Gender,Male,348,53.5,44
1819,12,0121,Grade Level,PK,46,7.1,44
1819,12,0121,Grade Level,KG,120,18.5,44
1819,12,0121,Grade Level,First,93,14.3,44
1819,12,0121,Grade Level,Second,98,15.1,44
1819,12,0121,Grade Level,Third,98,15.1,44
1819,12,0121,Grade Level,Fourth,90,13.8,44
1819,12,0121,Grade Level,Fifth,105,16.2,44
1819,12,0121,Homeless,Homeless,35,5.4,44
1819,12,0121,Migrant,Migrant,10,1.5,44
1819,12,0121,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,44
1819,12,0121,Race/Ethnicity,Asian,0,0.0,44
1819,12,0121,Race/Ethnicity,Black/African American,60,9.2,44
1819,12,0121,Race/Ethnicity,Hispanic,60,9.2,44
1819,12,0121,Race/Ethnicity,Multiracial,45,6.9,44
1819,12,0121,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,44
1819,12,0121,Race/Ethnicity,White,484,74.5,44
1819,12,0121,Students with Disabilities,Students with Disabilities,128,19.7,44
1819,12,0121,Total,Total Students,650,100.0,44
1819,12,0123,Economically Disadvantaged,Economically Disadvantaged,961,82.6,70
1819,12,0123,English Language Learners,English Language Learners,0,0.0,70
1819,12,0123,Gender,Female,571,49.1,70
1819,12,0123,Gender,Male,593,50.9,70
1819,12,0123,Grade Level,Sixth,197,16.9,70
1819,12,0123,Grade Level,Seventh,184,15.8,70
1819,12,0123,Grade Level,Eighth,190,16.3,70
1819,12,0123,Grade Level,Ninth,176,15.1,70
1819,12,0123,Grade Level,Tenth,111,9.5,70
1819,12,0123,Grade Level,Eleventh,178,15.3,70
1819,12,0123,Grade Level,Twelfth,128,11.0,70
1819,12,0123,Homeless,Homeless,30,2.6,70
1819,12,0123,Migrant,Migrant,0,0.0,70
1819,12,0123,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,70
1819,12,0123,Race/Ethnicity,Asian,0,0.0,70
1819,12,0123,Race/Ethnicity,Black/African American,131,11.3,70
1819,12,0123,Race/Ethnicity,Hispanic,107,9.2,70
1819,12,0123,Race/Ethnicity,Multiracial,68,5.8,70
1819,12,0123,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,70
1819,12,0123,Race/Ethnicity,White,851,73.1,70
1819,12,0123,Students with Disabilities,Students with Disabilities,172,14.8,70
1819,12,0123,Total,Total Students,1164,100.0,70
1819,12,0141,Economically Disadvantaged,Economically Disadvantaged,544,100.0,33
1819,12,0141,English Language Learners,English Language Learners,22,4.0,33
1819,12,0141,Gender,Female,259,47.6,33
1819,12,0141,Gender,Male,285,52.4,33
1819,12,0141,Grade Level,PK,28,5.1,33
1819,12,0141,Grade Level,KG,103,18.9,33
1819,12,0141,Grade Level,First,80,14.7,33
1819,12,0141,Grade Level,Second,95,17.5,33
1819,12,0141,Grade Level,Third,75,13.8,33
1819,12,0141,Grade Level,Fourth,83,15.3,33
1819,12,0141,Grade Level,Fifth,80,14.7,33
1819,12,0141,Homeless,Homeless,0,0.0,33
1819,12,0141,Migrant,Migrant,0,0.0,33
1819,12,0141,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,33
1819,12,0141,Race/Ethnicity,Asian,17,3.1,33
1819,12,0141,Race/Ethnicity,Black/African American,194,35.7,33
1819,12,0141,Race/Ethnicity,Hispanic,52,9.6,33
1819,12,0141,Race/Ethnicity,Multiracial,46,8.5,33
1819,12,0141,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,33
1819,12,0141,Race/Ethnicity,White,233,42.8,33
1819,12,0141,Students with Disabilities,Students with Disabilities,67,12.3,33
1819,12,0141,Total,Total Students,544,100.0,33
1819,12,0161,Economically Disadvantaged,Economically Disadvantaged,298,100.0,22
1819,12,0161,English Language Learners,English Language Learners,0,0.0,22
1819,12,0161,Gender,Female,151,50.7,22
1819,12,0161,Gender,Male,147,49.3,22
1819,12,0161,Grade Level,PK,24,8.1,22
1819,12,0161,Grade Level,KG,53,17.8,22
1819,12,0161,Grade Level,First,49,16.4,22
1819,12,0161,Grade Level,Second,54,18.1,22
1819,12,0161,Grade Level,Third,37,12.4,22
1819,12,0161,Grade Level,Fourth,35,11.7,22
1819,12,0161,Grade Level,Fifth,46,15.4,22
1819,12,0161,Homeless,Homeless,14,4.7,22
1819,12,0161,Migrant,Migrant,0,0.0,22
1819,12,0161,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,22
1819,12,0161,Race/Ethnicity,Asian,0,0.0,22
1819,12,0161,Race/Ethnicity,Black/African American,246,82.6,22
1819,12,0161,Race/Ethnicity,Hispanic,13,4.4,22
1819,12,0161,Race/Ethnicity,Multiracial,19,6.4,22
1819,12,0161,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,22
1819,12,0161,Race/Ethnicity,White,18,6.0,22
1819,12,0161,Students with Disabilities,Students with Disabilities,76,25.5,22
1819,12,0161,Total,Total Students,298,100.0,22
1819,12,0221,Economically Disadvantaged,Economically Disadvantaged,80,100.0,11
1819,12,0221,English Language Learners,English Language Learners,0,0.0,11
1819,12,0221,Gender,Female,16,20.0,11
1819,12,0221,Gender,Male,64,80.0,11
1819,12,0221,Grade Level,First,2,2.5,11
1819,12,0221,Grade Level,Second,2,2.5,11
1819,12,0221,Grade Level,Third,8,10.0,11
1819,12,0221,Grade Level,Fourth,7,8.8,11
1819,12,0221,Grade Level,Fifth,3,3.8,11
1819,12,0221,Grade Level,Sixth,4,5.0,11
1819,12,0221,Grade Level,Seventh,3,3.8,11
1819,12,0221,Grade Level,Eighth,20,25.0,11
1819,12,0221,Grade Level,Ninth,15,18.8,11
1819,12,0221,Grade Level,Tenth,8,10.0,11
1819,12,0221,Grade Level,Eleventh,4,5.0,11
1819,12,0221,Grade Level,Twelfth,4,5.0,11
1819,12,0221,Homeless,Homeless,0,0.0,11
1819,12,0221,Migrant,Migrant,0,0.0,11
1819,12,0221,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,11
1819,12,0221,Race/Ethnicity,Asian,0,0.0,11
1819,12,0221,Race/Ethnicity,Black/African American,42,52.5,11
1819,12,0221,Race/Ethnicity,Hispanic,0,0.0,11
1819,12,0221,Race/Ethnicity,Multiracial,0,0.0,11
1819,12,0221,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,11
1819,12,0221,Race/Ethnicity,White,31,38.8,11
1819,12,0221,Students with Disabilities,Students with Disabilities,46,57.5,11
1819,12,0221,Total,Total Students,80,100.0,11
1819,12,0241,Economically Disadvantaged,Economically Disadvantaged,825,83.2,56
1819,12,0241,English Language Learners,English Language Learners,10,1.0,56
1819,12,0241,Gender,Female,496,50.1,56
1819,12,0241,Gender,Male,495,49.9,56
1819,12,0241,Grade Level,Seventh,506,51.1,56
1819,12,0241,Grade Level,Eighth,485,48.9,56
1819,12,0241,Homeless,Homeless,18,1.8,56
1819,12,0241,Migrant,Migrant,0,0.0,56
1819,12,0241,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,56
1819,12,0241,Race/Ethnicity,Asian,13,1.3,56
1819,12,0241,Race/Ethnicity,Black/African American,258,26.0,56
1819,12,0241,Race/Ethnicity,Hispanic,75,7.6,56
1819,12,0241,Race/Ethnicity,Multiracial,51,5.1,56
1819,12,0241,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,56
1819,12,0241,Race/Ethnicity,White,591,59.6,56
1819,12,0241,Students with Disabilities,Students with Disabilities,154,15.5,56
1819,12,0241,Total,Total Students,991,100.0,56
1819,12,0261,Economically Disadvantaged,Economically Disadvantaged,515,84.6,42
1819,12,0261,English Language Learners,English Language Learners,12,2.0,42
1819,12,0261,Gender,Female,274,45.0,42
1819,12,0261,Gender,Male,335,55.0,42
1819,12,0261,Grade Level,PK,45,7.4,42
1819,12,0261,Grade Level,KG,93,15.3,42
1819,12,0261,Grade Level,First,88,14.4,42
1819,12,0261,Grade Level,Second,90,14.8,42
1819,12,0261,Grade Level,Third,102,16.7,42
1819,12,0261,Grade Level,Fourth,84,13.8,42
1819,12,0261,Grade Level,Fifth,107,17.6,42
1819,12,0261,Homeless,Homeless,20,3.3,42
1819,12,0261,Migrant,Migrant,0,0.0,42
1819,12,0261,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,42
1819,12,0261,Race/Ethnicity,Asian,0,0.0,42
1819,12,0261,Race/Ethnicity,Black/African American,31,5.1,42
1819,12,0261,Race/Ethnicity,Hispanic,64,10.5,42
1819,12,0261,Race/Ethnicity,Multiracial,30,4.9,42
1819,12,0261,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,42
1819,12,0261,Race/Ethnicity,White,484,79.5,42
1819,12,0261,Students with Disabilities,Students with Disabilities,121,19.9,42
1819,12,0261,Total,Total Students,609,100.0,42
1819,12,0271,Economically Disadvantaged,Economically Disadvantaged,552,72.0,47
1819,12,0271,English Language Learners,English Language Learners,10,1.3,47
1819,12,0271,Gender,Female,387,50.5,47
1819,12,0271,Gender,Male,380,49.5,47
1819,12,0271,Grade Level,PK,45,5.9,47
1819,12,0271,Grade Level,KG,128,16.7,47
1819,12,0271,Grade Level,First,108,14.1,47
1819,12,0271,Grade Level,Second,106,13.8,47
1819,12,0271,Grade Level,Third,127,16.6,47
1819,12,0271,Grade Level,Fourth,134,17.5,47
1819,12,0271,Grade Level,Fifth,119,15.5,47
1819,12,0271,Homeless,Homeless,15,2.0,47
1819,12,0271,Migrant,Migrant,0,0.0,47
1819,12,0271,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,47
1819,12,0271,Race/Ethnicity,Asian,15,2.0,47
1819,12,0271,Race/Ethnicity,Black/African American,128,16.7,47
1819,12,0271,Race/Ethnicity,Hispanic,53,6.9,47
1819,12,0271,Race/Ethnicity,Multiracial,44,5.7,47
1819,12,0271,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,47
1819,12,0271,Race/Ethnicity,White,526,68.6,47
1819,12,0271,Students with Disabilities,Students with Disabilities,108,14.1,47
1819,12,0271,Total,Total Students,767,100.0,47
1819,12,0291,Economically Disadvantaged,Economically Disadvantaged,414,87.2,33
1819,12,0291,English Language Learners,English Language Learners,12,2.5,33
1819,12,0291,Gender,Female,217,45.7,33
1819,12,0291,Gender,Male,258,54.3,33
1819,12,0291,Grade Level,PK,21,4.4,33
1819,12,0291,Grade Level,KG,96,20.2,33
1819,12,0291,Grade Level,First,72,15.2,33
1819,12,0291,Grade Level,Second,64,13.5,33
1819,12,0291,Grade Level,Third,74,15.6,33
1819,12,0291,Grade Level,Fourth,72,15.2,33
1819,12,0291,Grade Level,Fifth,76,16.0,33
1819,12,0291,Homeless,Homeless,0,0.0,33
1819,12,0291,Migrant,Migrant,0,0.0,33
1819,12,0291,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,33
1819,12,0291,Race/Ethnicity,Asian,0,0.0,33
1819,12,0291,Race/Ethnicity,Black/African American,44,9.3,33
1819,12,0291,Race/Ethnicity,Hispanic,23,4.8,33
1819,12,0291,Race/Ethnicity,Multiracial,39,8.2,33
1819,12,0291,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,33
1819,12,0291,Race/Ethnicity,White,365,76.8,33
1819,12,0291,Students with Disabilities,Students with Disabilities,80,16.8,33
1819,12,0291,Total,Total Students,475,100.0,33
1819,12,0402,Economically Disadvantaged,Economically Disadvantaged,200,40.6,29
1819,12,0402,English Language Learners,English Language Learners,0,0.0,29
1819,12,0402,Gender,Female,264,53.5,29
1819,12,0402,Gender,Male,229,46.5,29
1819,12,0402,Grade Level,PK,2,0.4,29
1819,12,0402,Grade Level,KG,53,10.8,29
1819,12,0402,Grade Level,First,49,9.9,29
1819,12,0402,Grade Level,Second,33,6.7,29
1819,12,0402,Grade Level,Third,55,11.2,29
1819,12,0402,Grade Level,Fourth,43,8.7,29
1819,12,0402,Grade Level,Fifth,43,8.7,29
1819,12,0402,Grade Level,Sixth,43,8.7,29
1819,12,0402,Grade Level,Seventh,40,8.1,29
1819,12,0402,Grade Level,Eighth,37,7.5,29
1819,12,0402,Grade Level,Ninth,33,6.7,29
1819,12,0402,Grade Level,Tenth,20,4.1,29
1819,12,0402,Grade Level,Eleventh,29,5.9,29
1819,12,0402,Grade Level,Twelfth,13,2.6,29
1819,12,0402,Homeless,Homeless,0,0.0,29
1819,12,0402,Migrant,Migrant,0,0.0,29
1819,12,0402,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,29
1819,12,0402,Race/Ethnicity,Asian,15,3.0,29
1819,12,0402,Race/Ethnicity,Black/African American,18,3.7,29
1819,12,0402,Race/Ethnicity,Hispanic,19,3.9,29
1819,12,0402,Race/Ethnicity,Multiracial,22,4.5,29
1819,12,0402,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,29
1819,12,0402,Race/Ethnicity,White,414,84.0,29
1819,12,0402,Students with Disabilities,Students with Disabilities,33,6.7,29
1819,12,0402,Total,Total Students,493,100.0,29
1819,12,7001,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,12,7001,English Language Learners,English Language Learners,0,0.0,.
1819,12,7001,Gender,Male,0,0.0,.
1819,12,7001,Grade Level,Third,1,0.0,.
1819,12,7001,Homeless,Homeless,0,0.0,.
1819,12,7001,Migrant,Migrant,0,0.0,.
1819,12,7001,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,12,7001,Race/Ethnicity,Asian,0,0.0,.
1819,12,7001,Race/Ethnicity,Black/African American,0,0.0,.
1819,12,7001,Race/Ethnicity,Hispanic,0,0.0,.
1819,12,7001,Race/Ethnicity,Multiracial,0,0.0,.
1819,12,7001,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,12,7001,Race/Ethnicity,White,0,0.0,.
1819,12,7001,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,12,7001,Total,Total Students,0,0.0,.
1819,12,8001,Economically Disadvantaged,Economically Disadvantaged,1,7.7,.
1819,12,8001,English Language Learners,English Language Learners,0,0.0,.
1819,12,8001,Gender,Female,0,0.0,.
1819,12,8001,Gender,Male,10,76.9,.
1819,12,8001,Grade Level,PK,13,100.0,.
1819,12,8001,Homeless,Homeless,0,0.0,.
1819,12,8001,Migrant,Migrant,0,0.0,.
1819,12,8001,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,12,8001,Race/Ethnicity,Asian,0,0.0,.
1819,12,8001,Race/Ethnicity,Black/African American,0,0.0,.
1819,12,8001,Race/Ethnicity,Hispanic,0,0.0,.
1819,12,8001,Race/Ethnicity,Multiracial,0,0.0,.
1819,12,8001,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,12,8001,Race/Ethnicity,White,0,0.0,.
1819,12,8001,Students with Disabilities,Students with Disabilities,13,100.0,.
1819,12,8001,Total,Total Students,13,100.0,.
