y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,15,0000,Gender,Female,1089,48.9,122
1819,15,0000,Gender,Male,1139,51.1,122
1819,15,0000,Grade Level,PK,154,6.9,122
1819,15,0000,Grade Level,KG,196,8.8,122
1819,15,0000,Grade Level,First,177,7.9,122
1819,15,0000,Grade Level,Second,170,7.6,122
1819,15,0000,Grade Level,Third,176,7.9,122
1819,15,0000,Grade Level,Fourth,180,8.1,122
1819,15,0000,Grade Level,Fifth,178,8.0,122
1819,15,0000,Grade Level,Sixth,161,7.2,122
1819,15,0000,Grade Level,Seventh,161,7.2,122
1819,15,0000,Grade Level,Eighth,143,6.4,122
1819,15,0000,Grade Level,Ninth,172,7.7,122
1819,15,0000,Grade Level,Tenth,139,6.2,122
1819,15,0000,Grade Level,Eleventh,102,4.6,122
1819,15,0000,Grade Level,Twelfth,119,5.3,122
1819,15,0000,Homeless,Homeless,27,1.2,122
1819,15,0000,Migrant,Migrant,40,1.8,122
1819,15,0000,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,122
1819,15,0000,Race/Ethnicity,Asian,0,0.0,122
1819,15,0000,Race/Ethnicity,Black/African American,169,7.6,122
1819,15,0000,Race/Ethnicity,Hispanic,84,3.8,122
1819,15,0000,Race/Ethnicity,Multiracial,90,4.0,122
1819,15,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,122
1819,15,0000,Race/Ethnicity,White,1874,84.1,122
1819,15,0000,Students with Disabilities,Students with Disabilities,453,20.3,122
1819,15,0000,Total,Total Students,2228,100.0,122
1819,15,0021,Economically Disadvantaged,Economically Disadvantaged,492,92.7,31
1819,15,0021,English Language Learners,English Language Learners,0,0.0,31
1819,15,0021,Gender,Female,263,49.5,31
1819,15,0021,Gender,Male,268,50.5,31
1819,15,0021,Grade Level,Ninth,172,32.4,31
1819,15,0021,Grade Level,Tenth,138,26.0,31
1819,15,0021,Grade Level,Eleventh,102,19.2,31
1819,15,0021,Grade Level,Twelfth,119,22.4,31
1819,15,0021,Homeless,Homeless,0,0.0,31
1819,15,0021,Migrant,Migrant,0,0.0,31
1819,15,0021,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,31
1819,15,0021,Race/Ethnicity,Asian,0,0.0,31
1819,15,0021,Race/Ethnicity,Black/African American,43,8.1,31
1819,15,0021,Race/Ethnicity,Hispanic,20,3.8,31
1819,15,0021,Race/Ethnicity,Multiracial,22,4.1,31
1819,15,0021,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,31
1819,15,0021,Race/Ethnicity,White,442,83.2,31
1819,15,0021,Students with Disabilities,Students with Disabilities,98,18.5,31
1819,15,0021,Total,Total Students,531,100.0,31
1819,15,0041,Economically Disadvantaged,Economically Disadvantaged,596,100.0,33
1819,15,0041,English Language Learners,English Language Learners,0,0.0,33
1819,15,0041,Gender,Female,313,52.5,33
1819,15,0041,Gender,Male,283,47.5,33
1819,15,0041,Grade Level,PK,68,11.4,33
1819,15,0041,Grade Level,KG,93,15.6,33
1819,15,0041,Grade Level,First,81,13.6,33
1819,15,0041,Grade Level,Second,97,16.3,33
1819,15,0041,Grade Level,Third,87,14.6,33
1819,15,0041,Grade Level,Fourth,88,14.8,33
1819,15,0041,Grade Level,Fifth,82,13.8,33
1819,15,0041,Homeless,Homeless,13,2.2,33
1819,15,0041,Migrant,Migrant,0,0.0,33
1819,15,0041,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,33
1819,15,0041,Race/Ethnicity,Asian,0,0.0,33
1819,15,0041,Race/Ethnicity,Black/African American,13,2.2,33
1819,15,0041,Race/Ethnicity,Hispanic,26,4.4,33
1819,15,0041,Race/Ethnicity,Multiracial,13,2.2,33
1819,15,0041,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,33
1819,15,0041,Race/Ethnicity,White,542,90.9,33
1819,15,0041,Students with Disabilities,Students with Disabilities,112,18.8,33
1819,15,0041,Total,Total Students,596,100.0,33
1819,15,0043,Economically Disadvantaged,Economically Disadvantaged,92,100.0,5
1819,15,0043,English Language Learners,English Language Learners,0,0.0,5
1819,15,0043,Gender,Female,41,44.6,5
1819,15,0043,Gender,Male,51,55.4,5
1819,15,0043,Grade Level,PK,15,16.3,5
1819,15,0043,Grade Level,KG,32,34.8,5
1819,15,0043,Grade Level,First,30,32.6,5
1819,15,0043,Grade Level,Second,15,16.3,5
1819,15,0043,Homeless,Homeless,0,0.0,5
1819,15,0043,Migrant,Migrant,0,0.0,5
1819,15,0043,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,5
1819,15,0043,Race/Ethnicity,Asian,0,0.0,5
1819,15,0043,Race/Ethnicity,Black/African American,24,26.1,5
1819,15,0043,Race/Ethnicity,Hispanic,0,0.0,5
1819,15,0043,Race/Ethnicity,Multiracial,0,0.0,5
1819,15,0043,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,5
1819,15,0043,Race/Ethnicity,White,64,69.6,5
1819,15,0043,Students with Disabilities,Students with Disabilities,29,31.5,5
1819,15,0043,Total,Total Students,92,100.0,5
1819,15,0101,Economically Disadvantaged,Economically Disadvantaged,542,100.0,28
1819,15,0101,English Language Learners,English Language Learners,0,0.0,28
1819,15,0101,Gender,Female,239,44.1,28
1819,15,0101,Gender,Male,303,55.9,28
1819,15,0101,Grade Level,PK,71,13.1,28
1819,15,0101,Grade Level,KG,70,12.9,28
1819,15,0101,Grade Level,First,66,12.2,28
1819,15,0101,Grade Level,Second,58,10.7,28
1819,15,0101,Grade Level,Third,89,16.4,28
1819,15,0101,Grade Level,Fourth,92,17.0,28
1819,15,0101,Grade Level,Fifth,96,17.7,28
1819,15,0101,Homeless,Homeless,0,0.0,28
1819,15,0101,Migrant,Migrant,15,2.8,28
1819,15,0101,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,28
1819,15,0101,Race/Ethnicity,Asian,0,0.0,28
1819,15,0101,Race/Ethnicity,Black/African American,57,10.5,28
1819,15,0101,Race/Ethnicity,Hispanic,18,3.3,28
1819,15,0101,Race/Ethnicity,Multiracial,33,6.1,28
1819,15,0101,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,28
1819,15,0101,Race/Ethnicity,White,430,79.3,28
1819,15,0101,Students with Disabilities,Students with Disabilities,116,21.4,28
1819,15,0101,Total,Total Students,542,100.0,28
1819,15,0111,Economically Disadvantaged,Economically Disadvantaged,465,100.0,24
1819,15,0111,English Language Learners,English Language Learners,0,0.0,24
1819,15,0111,Gender,Female,232,49.9,24
1819,15,0111,Gender,Male,233,50.1,24
1819,15,0111,Grade Level,Sixth,161,34.6,24
1819,15,0111,Grade Level,Seventh,161,34.6,24
1819,15,0111,Grade Level,Eighth,143,30.8,24
1819,15,0111,Homeless,Homeless,0,0.0,24
1819,15,0111,Migrant,Migrant,11,2.4,24
1819,15,0111,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,24
1819,15,0111,Race/Ethnicity,Asian,0,0.0,24
1819,15,0111,Race/Ethnicity,Black/African American,32,6.9,24
1819,15,0111,Race/Ethnicity,Hispanic,19,4.1,24
1819,15,0111,Race/Ethnicity,Multiracial,19,4.1,24
1819,15,0111,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,24
1819,15,0111,Race/Ethnicity,White,394,84.7,24
1819,15,0111,Students with Disabilities,Students with Disabilities,98,21.1,24
1819,15,0111,Total,Total Students,465,100.0,24
1819,15,7004,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,15,7004,English Language Learners,English Language Learners,0,0.0,.
1819,15,7004,Gender,Female,0,0.0,.
1819,15,7004,Grade Level,Tenth,1,0.0,.
1819,15,7004,Homeless,Homeless,0,0.0,.
1819,15,7004,Migrant,Migrant,0,0.0,.
1819,15,7004,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,15,7004,Race/Ethnicity,Asian,0,0.0,.
1819,15,7004,Race/Ethnicity,Black/African American,0,0.0,.
1819,15,7004,Race/Ethnicity,Hispanic,0,0.0,.
1819,15,7004,Race/Ethnicity,Multiracial,0,0.0,.
1819,15,7004,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,15,7004,Race/Ethnicity,White,0,0.0,.
1819,15,7004,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,15,7004,Total,Total Students,0,0.0,.
1819,15,7023,Economically Disadvantaged,Economically Disadvantaged,*,*,.
1819,15,7023,English Language Learners,English Language Learners,0,0.0,.
1819,15,7023,Gender,Male,0,0.0,.
1819,15,7023,Grade Level,KG,1,0.0,.
1819,15,7023,Homeless,Homeless,0,0.0,.
1819,15,7023,Migrant,Migrant,0,0.0,.
1819,15,7023,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,15,7023,Race/Ethnicity,Asian,0,0.0,.
1819,15,7023,Race/Ethnicity,Black/African American,0,0.0,.
1819,15,7023,Race/Ethnicity,Hispanic,0,0.0,.
1819,15,7023,Race/Ethnicity,Multiracial,0,0.0,.
1819,15,7023,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,15,7023,Race/Ethnicity,White,0,0.0,.
1819,15,7023,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,15,7023,Total,Total Students,0,0.0,.
