y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,19,0000,Gender,Female,611,46.5,86
1819,19,0000,Gender,Male,704,53.5,86
1819,19,0000,Grade Level,PK,58,4.4,86
1819,19,0000,Grade Level,KG,97,7.4,86
1819,19,0000,Grade Level,First,98,7.5,86
1819,19,0000,Grade Level,Second,97,7.4,86
1819,19,0000,Grade Level,Third,117,8.9,86
1819,19,0000,Grade Level,Fourth,118,9.0,86
1819,19,0000,Grade Level,Fifth,97,7.4,86
1819,19,0000,Grade Level,Sixth,116,8.8,86
1819,19,0000,Grade Level,Seventh,112,8.5,86
1819,19,0000,Grade Level,Eighth,95,7.2,86
1819,19,0000,Grade Level,Ninth,100,7.6,86
1819,19,0000,Grade Level,Tenth,82,6.2,86
1819,19,0000,Grade Level,Eleventh,63,4.8,86
1819,19,0000,Grade Level,Twelfth,65,4.9,86
1819,19,0000,Homeless,Homeless,246,18.7,86
1819,19,0000,Migrant,Migrant,0,0.0,86
1819,19,0000,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,86
1819,19,0000,Race/Ethnicity,Asian,0,0.0,86
1819,19,0000,Race/Ethnicity,Black/African American,138,10.5,86
1819,19,0000,Race/Ethnicity,Hispanic,93,7.1,86
1819,19,0000,Race/Ethnicity,Multiracial,85,6.5,86
1819,19,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,86
1819,19,0000,Race/Ethnicity,White,994,75.6,86
1819,19,0000,Students with Disabilities,Students with Disabilities,263,20.0,86
1819,19,0000,Total,Total Students,1315,100.0,86
1819,19,0091,Economically Disadvantaged,Economically Disadvantaged,865,100.0,61
1819,19,0091,English Language Learners,English Language Learners,31,3.6,61
1819,19,0091,Gender,Female,414,47.9,61
1819,19,0091,Gender,Male,451,52.1,61
1819,19,0091,Grade Level,KG,61,7.1,61
1819,19,0091,Grade Level,First,61,7.1,61
1819,19,0091,Grade Level,Second,60,6.9,61
1819,19,0091,Grade Level,Third,80,9.2,61
1819,19,0091,Grade Level,Fourth,71,8.2,61
1819,19,0091,Grade Level,Fifth,53,6.1,61
1819,19,0091,Grade Level,Sixth,66,7.6,61
1819,19,0091,Grade Level,Seventh,64,7.4,61
1819,19,0091,Grade Level,Eighth,57,6.6,61
1819,19,0091,Grade Level,Ninth,94,10.9,61
1819,19,0091,Grade Level,Tenth,75,8.7,61
1819,19,0091,Grade Level,Eleventh,59,6.8,61
1819,19,0091,Grade Level,Twelfth,64,7.4,61
1819,19,0091,Homeless,Homeless,175,20.2,61
1819,19,0091,Migrant,Migrant,0,0.0,61
1819,19,0091,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,61
1819,19,0091,Race/Ethnicity,Asian,0,0.0,61
1819,19,0091,Race/Ethnicity,Black/African American,96,11.1,61
1819,19,0091,Race/Ethnicity,Hispanic,57,6.6,61
1819,19,0091,Race/Ethnicity,Multiracial,49,5.7,61
1819,19,0091,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,61
1819,19,0091,Race/Ethnicity,White,663,76.6,61
1819,19,0091,Students with Disabilities,Students with Disabilities,168,19.4,61
1819,19,0091,Total,Total Students,865,100.0,61
1819,19,0101,Economically Disadvantaged,Economically Disadvantaged,80,100.0,2
1819,19,0101,English Language Learners,English Language Learners,0,0.0,2
1819,19,0101,Gender,Female,22,27.5,2
1819,19,0101,Gender,Male,58,72.5,2
1819,19,0101,Grade Level,PK,53,66.3,2
1819,19,0101,Grade Level,Fifth,1,1.3,2
1819,19,0101,Grade Level,Sixth,4,5.0,2
1819,19,0101,Grade Level,Seventh,6,7.5,2
1819,19,0101,Grade Level,Eighth,3,3.8,2
1819,19,0101,Grade Level,Ninth,6,7.5,2
1819,19,0101,Grade Level,Tenth,4,5.0,2
1819,19,0101,Grade Level,Eleventh,2,2.5,2
1819,19,0101,Grade Level,Twelfth,1,1.3,2
1819,19,0101,Homeless,Homeless,17,21.3,2
1819,19,0101,Migrant,Migrant,0,0.0,2
1819,19,0101,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,2
1819,19,0101,Race/Ethnicity,Asian,0,0.0,2
1819,19,0101,Race/Ethnicity,Black/African American,10,12.5,2
1819,19,0101,Race/Ethnicity,Hispanic,0,0.0,2
1819,19,0101,Race/Ethnicity,Multiracial,0,0.0,2
1819,19,0101,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,2
1819,19,0101,Race/Ethnicity,White,67,83.8,2
1819,19,0101,Students with Disabilities,Students with Disabilities,29,36.3,2
1819,19,0101,Total,Total Students,80,100.0,2
1819,19,7001,Economically Disadvantaged,Economically Disadvantaged,14,82.4,.
1819,19,7001,English Language Learners,English Language Learners,0,0.0,.
1819,19,7001,Gender,Female,11,64.7,.
1819,19,7001,Gender,Male,0,0.0,.
1819,19,7001,Grade Level,First,1,5.9,.
1819,19,7001,Grade Level,Third,1,5.9,.
1819,19,7001,Grade Level,Fourth,2,11.8,.
1819,19,7001,Grade Level,Fifth,4,23.5,.
1819,19,7001,Grade Level,Sixth,2,11.8,.
1819,19,7001,Grade Level,Seventh,1,5.9,.
1819,19,7001,Grade Level,Eighth,1,5.9,.
1819,19,7001,Grade Level,Tenth,3,17.6,.
1819,19,7001,Grade Level,Eleventh,2,11.8,.
1819,19,7001,Homeless,Homeless,0,0.0,.
1819,19,7001,Migrant,Migrant,0,0.0,.
1819,19,7001,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,19,7001,Race/Ethnicity,Asian,0,0.0,.
1819,19,7001,Race/Ethnicity,Black/African American,0,0.0,.
1819,19,7001,Race/Ethnicity,Hispanic,0,0.0,.
1819,19,7001,Race/Ethnicity,Multiracial,0,0.0,.
1819,19,7001,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,19,7001,Race/Ethnicity,White,16,94.1,.
1819,19,7001,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,19,7001,Total,Total Students,17,100.0,.
1819,19,9009,Economically Disadvantaged,Economically Disadvantaged,353,100.0,22
1819,19,9009,English Language Learners,English Language Learners,0,0.0,22
1819,19,9009,Gender,Female,164,46.5,22
1819,19,9009,Gender,Male,189,53.5,22
1819,19,9009,Grade Level,PK,5,1.4,22
1819,19,9009,Grade Level,KG,36,10.2,22
1819,19,9009,Grade Level,First,36,10.2,22
1819,19,9009,Grade Level,Second,37,10.5,22
1819,19,9009,Grade Level,Third,36,10.2,22
1819,19,9009,Grade Level,Fourth,45,12.7,22
1819,19,9009,Grade Level,Fifth,39,11.0,22
1819,19,9009,Grade Level,Sixth,44,12.5,22
1819,19,9009,Grade Level,Seventh,41,11.6,22
1819,19,9009,Grade Level,Eighth,34,9.6,22
1819,19,9009,Homeless,Homeless,52,14.7,22
1819,19,9009,Migrant,Migrant,0,0.0,22
1819,19,9009,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,22
1819,19,9009,Race/Ethnicity,Asian,0,0.0,22
1819,19,9009,Race/Ethnicity,Black/African American,32,9.1,22
1819,19,9009,Race/Ethnicity,Hispanic,35,9.9,22
1819,19,9009,Race/Ethnicity,Multiracial,34,9.6,22
1819,19,9009,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,22
1819,19,9009,Race/Ethnicity,White,248,70.3,22
1819,19,9009,Students with Disabilities,Students with Disabilities,63,17.8,22
1819,19,9009,Total,Total Students,353,100.0,22
