y,d,s,g,c,ec,Enroll_Rate,Teacher_Count
1819,07,0000,Gender,Female,1066,48.9,158
1819,07,0000,Gender,Male,1114,51.1,158
1819,07,0000,Grade Level,PK,41,1.9,158
1819,07,0000,Grade Level,KG,168,7.7,158
1819,07,0000,Grade Level,First,151,6.9,158
1819,07,0000,Grade Level,Second,164,7.5,158
1819,07,0000,Grade Level,Third,154,7.1,158
1819,07,0000,Grade Level,Fourth,170,7.8,158
1819,07,0000,Grade Level,Fifth,184,8.4,158
1819,07,0000,Grade Level,Sixth,177,8.1,158
1819,07,0000,Grade Level,Seventh,191,8.8,158
1819,07,0000,Grade Level,Eighth,178,8.2,158
1819,07,0000,Grade Level,Ninth,144,6.6,158
1819,07,0000,Grade Level,Tenth,167,7.7,158
1819,07,0000,Grade Level,Eleventh,146,6.7,158
1819,07,0000,Grade Level,Twelfth,145,6.7,158
1819,07,0000,Homeless,Homeless,0,0.0,158
1819,07,0000,Migrant,Migrant,0,0.0,158
1819,07,0000,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,158
1819,07,0000,Race/Ethnicity,Asian,0,0.0,158
1819,07,0000,Race/Ethnicity,Black/African American,232,10.6,158
1819,07,0000,Race/Ethnicity,Hispanic,144,6.6,158
1819,07,0000,Race/Ethnicity,Multiracial,120,5.5,158
1819,07,0000,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,158
1819,07,0000,Race/Ethnicity,White,1671,76.7,158
1819,07,0000,Students with Disabilities,Students with Disabilities,449,20.6,158
1819,07,0000,Total,Total Students,2180,100.0,158
1819,07,0021,Economically Disadvantaged,Economically Disadvantaged,284,69.8,27
1819,07,0021,English Language Learners,English Language Learners,0,0.0,27
1819,07,0021,Gender,Female,192,47.2,27
1819,07,0021,Gender,Male,215,52.8,27
1819,07,0021,Grade Level,Ninth,101,24.8,27
1819,07,0021,Grade Level,Tenth,112,27.5,27
1819,07,0021,Grade Level,Eleventh,92,22.6,27
1819,07,0021,Grade Level,Twelfth,102,25.1,27
1819,07,0021,Homeless,Homeless,0,0.0,27
1819,07,0021,Migrant,Migrant,0,0.0,27
1819,07,0021,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,27
1819,07,0021,Race/Ethnicity,Asian,0,0.0,27
1819,07,0021,Race/Ethnicity,Black/African American,67,16.5,27
1819,07,0021,Race/Ethnicity,Hispanic,35,8.6,27
1819,07,0021,Race/Ethnicity,Multiracial,24,5.9,27
1819,07,0021,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,27
1819,07,0021,Race/Ethnicity,White,278,68.3,27
1819,07,0021,Students with Disabilities,Students with Disabilities,69,17.0,27
1819,07,0021,Total,Total Students,407,100.0,27
1819,07,0051,Economically Disadvantaged,Economically Disadvantaged,288,91.7,19
1819,07,0051,English Language Learners,English Language Learners,0,0.0,19
1819,07,0051,Gender,Female,147,46.8,19
1819,07,0051,Gender,Male,167,53.2,19
1819,07,0051,Grade Level,Sixth,103,32.8,19
1819,07,0051,Grade Level,Seventh,118,37.6,19
1819,07,0051,Grade Level,Eighth,93,29.6,19
1819,07,0051,Homeless,Homeless,0,0.0,19
1819,07,0051,Migrant,Migrant,0,0.0,19
1819,07,0051,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,19
1819,07,0051,Race/Ethnicity,Asian,0,0.0,19
1819,07,0051,Race/Ethnicity,Black/African American,49,15.6,19
1819,07,0051,Race/Ethnicity,Hispanic,26,8.3,19
1819,07,0051,Race/Ethnicity,Multiracial,20,6.4,19
1819,07,0051,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,19
1819,07,0051,Race/Ethnicity,White,216,68.8,19
1819,07,0051,Students with Disabilities,Students with Disabilities,67,21.3,19
1819,07,0051,Total,Total Students,314,100.0,19
1819,07,0091,Economically Disadvantaged,Economically Disadvantaged,201,87.4,20
1819,07,0091,English Language Learners,English Language Learners,0,0.0,20
1819,07,0091,Gender,Female,106,46.1,20
1819,07,0091,Gender,Male,124,53.9,20
1819,07,0091,Grade Level,PK,3,1.3,20
1819,07,0091,Grade Level,KG,21,9.1,20
1819,07,0091,Grade Level,First,19,8.3,20
1819,07,0091,Grade Level,Second,27,11.7,20
1819,07,0091,Grade Level,Third,22,9.6,20
1819,07,0091,Grade Level,Fourth,25,10.9,20
1819,07,0091,Grade Level,Fifth,32,13.9,20
1819,07,0091,Grade Level,Sixth,27,11.7,20
1819,07,0091,Grade Level,Seventh,26,11.3,20
1819,07,0091,Grade Level,Eighth,28,12.2,20
1819,07,0091,Homeless,Homeless,0,0.0,20
1819,07,0091,Migrant,Migrant,0,0.0,20
1819,07,0091,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,20
1819,07,0091,Race/Ethnicity,Asian,0,0.0,20
1819,07,0091,Race/Ethnicity,Black/African American,0,0.0,20
1819,07,0091,Race/Ethnicity,Hispanic,0,0.0,20
1819,07,0091,Race/Ethnicity,Multiracial,0,0.0,20
1819,07,0091,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,20
1819,07,0091,Race/Ethnicity,White,211,91.7,20
1819,07,0091,Students with Disabilities,Students with Disabilities,52,22.6,20
1819,07,0091,Total,Total Students,230,100.0,20
1819,07,0101,Economically Disadvantaged,Economically Disadvantaged,502,79.1,41
1819,07,0101,English Language Learners,English Language Learners,0,0.0,41
1819,07,0101,Gender,Female,338,53.2,41
1819,07,0101,Gender,Male,297,46.8,41
1819,07,0101,Grade Level,PK,1,0.2,41
1819,07,0101,Grade Level,KG,63,9.9,41
1819,07,0101,Grade Level,First,42,6.6,41
1819,07,0101,Grade Level,Second,46,7.2,41
1819,07,0101,Grade Level,Third,43,6.8,41
1819,07,0101,Grade Level,Fourth,47,7.4,41
1819,07,0101,Grade Level,Fifth,56,8.8,41
1819,07,0101,Grade Level,Sixth,47,7.4,41
1819,07,0101,Grade Level,Seventh,46,7.2,41
1819,07,0101,Grade Level,Eighth,57,9.0,41
1819,07,0101,Grade Level,Ninth,42,6.6,41
1819,07,0101,Grade Level,Tenth,51,8.0,41
1819,07,0101,Grade Level,Eleventh,51,8.0,41
1819,07,0101,Grade Level,Twelfth,43,6.8,41
1819,07,0101,Homeless,Homeless,0,0.0,41
1819,07,0101,Migrant,Migrant,0,0.0,41
1819,07,0101,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,41
1819,07,0101,Race/Ethnicity,Asian,0,0.0,41
1819,07,0101,Race/Ethnicity,Black/African American,0,0.0,41
1819,07,0101,Race/Ethnicity,Hispanic,32,5.0,41
1819,07,0101,Race/Ethnicity,Multiracial,20,3.1,41
1819,07,0101,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,41
1819,07,0101,Race/Ethnicity,White,580,91.3,41
1819,07,0101,Students with Disabilities,Students with Disabilities,115,18.1,41
1819,07,0101,Total,Total Students,635,100.0,41
1819,07,0131,Economically Disadvantaged,Economically Disadvantaged,560,96.4,45
1819,07,0131,English Language Learners,English Language Learners,0,0.0,45
1819,07,0131,Gender,Female,275,47.3,45
1819,07,0131,Gender,Male,306,52.7,45
1819,07,0131,Grade Level,PK,37,6.4,45
1819,07,0131,Grade Level,KG,83,14.3,45
1819,07,0131,Grade Level,First,89,15.3,45
1819,07,0131,Grade Level,Second,90,15.5,45
1819,07,0131,Grade Level,Third,88,15.1,45
1819,07,0131,Grade Level,Fourth,98,16.9,45
1819,07,0131,Grade Level,Fifth,96,16.5,45
1819,07,0131,Homeless,Homeless,0,0.0,45
1819,07,0131,Migrant,Migrant,0,0.0,45
1819,07,0131,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,45
1819,07,0131,Race/Ethnicity,Asian,0,0.0,45
1819,07,0131,Race/Ethnicity,Black/African American,114,19.6,45
1819,07,0131,Race/Ethnicity,Hispanic,43,7.4,45
1819,07,0131,Race/Ethnicity,Multiracial,45,7.7,45
1819,07,0131,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,45
1819,07,0131,Race/Ethnicity,White,375,64.5,45
1819,07,0131,Students with Disabilities,Students with Disabilities,144,24.8,45
1819,07,0131,Total,Total Students,581,100.0,45
1819,07,7001,Economically Disadvantaged,Economically Disadvantaged,3,23.1,.
1819,07,7001,English Language Learners,English Language Learners,0,0.0,.
1819,07,7001,Gender,Female,0,0.0,.
1819,07,7001,Gender,Male,0,0.0,.
1819,07,7001,Grade Level,KG,1,7.7,.
1819,07,7001,Grade Level,First,1,7.7,.
1819,07,7001,Grade Level,Second,1,7.7,.
1819,07,7001,Grade Level,Third,1,7.7,.
1819,07,7001,Grade Level,Seventh,1,7.7,.
1819,07,7001,Grade Level,Ninth,1,7.7,.
1819,07,7001,Grade Level,Tenth,4,30.8,.
1819,07,7001,Grade Level,Eleventh,3,23.1,.
1819,07,7001,Homeless,Homeless,0,0.0,.
1819,07,7001,Migrant,Migrant,0,0.0,.
1819,07,7001,Race/Ethnicity,American Indian/Alaskan Native,0,0.0,.
1819,07,7001,Race/Ethnicity,Asian,0,0.0,.
1819,07,7001,Race/Ethnicity,Black/African American,0,0.0,.
1819,07,7001,Race/Ethnicity,Hispanic,0,0.0,.
1819,07,7001,Race/Ethnicity,Multiracial,0,0.0,.
1819,07,7001,Race/Ethnicity,Native Hawaiian/Other Pacific Islander,0,0.0,.
1819,07,7001,Race/Ethnicity,White,11,84.6,.
1819,07,7001,Students with Disabilities,Students with Disabilities,0,0.0,.
1819,07,7001,Total,Total Students,13,100.0,.
